Name,Logging,Property,Easting,Northing,Lat,Long,Cam nr,series,,picture,species name,Species,Type,Nr,Total,Year,Month ,Day,Hour Exact,Comment,camera brand,Location,Logging
03E,Yes,Yalbac,284206,1939118,17.527981,-89.032738,3,E,,106,Baird's Tapir,Tapirus bairdii,Mammal,1,,2020,7,28,2.46,,,,
03E,Yes,Yalbac,284206,1939118,17.527981,-89.032738,3,E,,166,Baird's Tapir,Tapirus bairdii,Mammal,1,,2020,8,7,2.17,,,,
03E,Yes,Yalbac,284206,1939118,17.527981,-89.032738,3,E,,286,Baird's Tapir,Tapirus bairdii,Mammal,1,,2020,8,15,20.12,,,,
03E,Yes,Yalbac,284206,1939118,17.527981,-89.032738,3,E,,349,Baird's Tapir,Tapirus bairdii,Mammal,1,,2020,8,18,20.32,,,,
03E,Yes,Yalbac,284206,1939118,17.527981,-89.032738,3,E,,358,Baird's Tapir,Tapirus bairdii,Mammal,1,,2020,8,21,19.59,,,,
03E,Yes,Yalbac,284206,1939118,17.527981,-89.032738,3,E,,79,Collared Pecary,Pecari tajacu,Mammal,1,,2020,7,26,9.07,,,,
03E,Yes,Yalbac,284206,1939118,17.527981,-89.032738,3,E,,289,Common Opossum,Didelphis marsupialis,Mammal,1,,2020,8,16,0.33,,,,
03E,Yes,Yalbac,284206,1939118,17.527981,-89.032738,3,E,,67,Gray fox,Urocyon cinereoargenteus,Mammal,1,,2020,7,23,8.00,,,,
03E,Yes,Yalbac,284206,1939118,17.527981,-89.032738,3,E,,112,Gray fox,Urocyon cinereoargenteus,Mammal,1,,2020,8,1,2.17,,,,
03E,Yes,Yalbac,284206,1939118,17.527981,-89.032738,3,E,,115,Gray fox,Urocyon cinereoargenteus,Mammal,1,,2020,8,1,11.59,,,,
03E,Yes,Yalbac,284206,1939118,17.527981,-89.032738,3,E,,142,Gray fox,Urocyon cinereoargenteus,Mammal,1,,2020,8,4,22.11,,,,
03E,Yes,Yalbac,284206,1939118,17.527981,-89.032738,3,E,,145,Gray fox,Urocyon cinereoargenteus,Mammal,1,,2020,8,5,1.29,,,,
03E,Yes,Yalbac,284206,1939118,17.527981,-89.032738,3,E,,169,Gray fox,Urocyon cinereoargenteus,Mammal,1,,2020,8,9,7.41,,,,
03E,Yes,Yalbac,284206,1939118,17.527981,-89.032738,3,E,,172,Gray fox,Urocyon cinereoargenteus,Mammal,1,,2020,8,9,10.50,,,,
03E,Yes,Yalbac,284206,1939118,17.527981,-89.032738,3,E,,175,Gray fox,Urocyon cinereoargenteus,Mammal,1,,2020,8,10,9.19,,,,
03E,Yes,Yalbac,284206,1939118,17.527981,-89.032738,3,E,,205,Gray fox,Urocyon cinereoargenteus,Mammal,1,,2020,8,11,8.01,,,,
03E,Yes,Yalbac,284206,1939118,17.527981,-89.032738,3,E,,208,Gray fox,Urocyon cinereoargenteus,Mammal,1,,2020,8,11,11.24,,,,
03E,Yes,Yalbac,284206,1939118,17.527981,-89.032738,3,E,,244,Gray fox,Urocyon cinereoargenteus,Mammal,1,,2020,8,12,12.30,,,,
03E,Yes,Yalbac,284206,1939118,17.527981,-89.032738,3,E,,250,Gray fox,Urocyon cinereoargenteus,Mammal,1,,2020,8,13,5.20,,,,
03E,Yes,Yalbac,284206,1939118,17.527981,-89.032738,3,E,,271,Gray fox,Urocyon cinereoargenteus,Mammal,1,,2020,8,13,10.20,,,,
03E,Yes,Yalbac,284206,1939118,17.527981,-89.032738,3,E,,274,Gray fox,Urocyon cinereoargenteus,Mammal,1,,2020,8,13,12.29,,,,
03E,Yes,Yalbac,284206,1939118,17.527981,-89.032738,3,E,,280,Gray fox,Urocyon cinereoargenteus,Mammal,1,,2020,8,15,5.14,,,,
03E,Yes,Yalbac,284206,1939118,17.527981,-89.032738,3,E,,283,Gray fox,Urocyon cinereoargenteus,Mammal,1,,2020,8,15,9.49,,,,
03E,Yes,Yalbac,284206,1939118,17.527981,-89.032738,3,E,,343,Gray fox,Urocyon cinereoargenteus,Mammal,1,,2020,8,17,10.24,,,,
03E,Yes,Yalbac,284206,1939118,17.527981,-89.032738,3,E,,346,Gray fox,Urocyon cinereoargenteus,Mammal,1,,2020,8,18,6.46,,,,
03E,Yes,Yalbac,284206,1939118,17.527981,-89.032738,3,E,,292,Jaguar,Panthera onca,Mammal,1,,2020,8,16,4.08,,,,
03E,Yes,Yalbac,284206,1939118,17.527981,-89.032738,3,E,,355,Jaguar,Panthera onca,Mammal,1,,2020,8,21,6.36,,,,
03E,Yes,Yalbac,284206,1939118,17.527981,-89.032738,3,E,,22,Nine-banded Armadillo,Dasypus novemcinctus,Mammal,1,,2020,7,19,2.55,,,,
03E,Yes,Yalbac,284206,1939118,17.527981,-89.032738,3,E,,64,Ocelot,Leopardus pardalis,Mammal,1,,2020,7,22,23.42,,,,
03E,Yes,Yalbac,284206,1939118,17.527981,-89.032738,3,E,,103,Ocelot,Leopardus pardalis,Mammal,1,,2020,7,28,0.36,,,,
03E,Yes,Yalbac,284206,1939118,17.527981,-89.032738,3,E,,25,Puma,Puma concolor,Mammal,1,,2020,7,20,4.44,,,,
03E,Yes,Yalbac,284206,1939118,17.527981,-89.032738,3,E,,73,Puma,Puma concolor,Mammal,1,,2020,7,24,23.56,,,,
03E,Yes,Yalbac,284206,1939118,17.527981,-89.032738,3,E,,295,Puma,Puma concolor,Mammal,1,,2020,8,16,5.00,,,,
03E,Yes,Yalbac,284206,1939118,17.527981,-89.032738,3,E,,55,White-tailed Deer,Odocoileus virginianus,Mammal,1,,2020,7,22,8.26,,,,
03E,Yes,Yalbac,284206,1939118,17.527981,-89.032738,3,E,,58,White-tailed Deer,Odocoileus virginianus,Mammal,1,,2020,7,22,9.46,,,,
03E,Yes,Yalbac,284206,1939118,17.527981,-89.032738,3,E,,124,White-tailed Deer,Odocoileus virginianus,Mammal,1,,2020,8,4,11.45,,,,
03E,Yes,Yalbac,284206,1939118,17.527981,-89.032738,3,E,,157,White-tailed Deer,Odocoileus virginianus,Mammal,1,,2020,8,5,14.33,,,,
03E,Yes,Yalbac,284206,1939118,17.527981,-89.032738,3,E,,163,White-tailed Deer,Odocoileus virginianus,Mammal,1,,2020,8,6,12.14,,,,
03G,Yes,Yalbac,284578,1939508,17.531539,-89.029275,3,G,,28,Baird's Tapir,Tapirus bairdii,Mammal,1,,2020,9,22,18.37,,,,
03G,Yes,Yalbac,284578,1939508,17.531539,-89.029275,3,G,,124,Baird's Tapir,Tapirus bairdii,Mammal,1,,2020,9,27,18.25,,,,
03G,Yes,Yalbac,284578,1939508,17.531539,-89.029275,3,G,,130,Baird's Tapir,Tapirus bairdii,Mammal,1,,2020,9,29,5.38,,,,
03G,Yes,Yalbac,284578,1939508,17.531539,-89.029275,3,G,,142,Baird's Tapir,Tapirus bairdii,Mammal,1,,2020,9,30,5.09,,,,
03G,Yes,Yalbac,284578,1939508,17.531539,-89.029275,3,G,,205,Baird's Tapir,Tapirus bairdii,Mammal,1,,2020,10,4,18.06,,,,
03G,Yes,Yalbac,284578,1939508,17.531539,-89.029275,3,G,,220,Baird's Tapir,Tapirus bairdii,Mammal,1,,2020,10,6,4.20,,,,
03G,Yes,Yalbac,284578,1939508,17.531539,-89.029275,3,G,,232,Baird's Tapir,Tapirus bairdii,Mammal,1,,2020,10,10,5.29,,,,
03G,Yes,Yalbac,284578,1939508,17.531539,-89.029275,3,G,,235,Baird's Tapir,Tapirus bairdii,Mammal,1,,2020,10,10,19.54,,,,
03G,Yes,Yalbac,284578,1939508,17.531539,-89.029275,3,G,,238,Baird's Tapir,Tapirus bairdii,Mammal,1,,2020,10,11,4.46,,,,
03G,Yes,Yalbac,284578,1939508,17.531539,-89.029275,3,G,,250,Baird's Tapir,Tapirus bairdii,Mammal,1,,2020,10,13,5.52,,,,
03G,Yes,Yalbac,284578,1939508,17.531539,-89.029275,3,G,,262,Baird's Tapir,Tapirus bairdii,Mammal,1,,2020,10,14,5.18,,,,
03G,Yes,Yalbac,284578,1939508,17.531539,-89.029275,3,G,,268,Baird's Tapir,Tapirus bairdii,Mammal,1,,2020,10,18,19.00,,,,
03G,Yes,Yalbac,284578,1939508,17.531539,-89.029275,3,G,,25,Gray fox,Urocyon cinereoargenteus,Mammal,1,,2020,9,22,13.52,,,,
03G,Yes,Yalbac,284578,1939508,17.531539,-89.029275,3,G,,31,Gray fox,Urocyon cinereoargenteus,Mammal,1,,2020,9,24,9.58,,,,
03G,Yes,Yalbac,284578,1939508,17.531539,-89.029275,3,G,,58,Gray fox,Urocyon cinereoargenteus,Mammal,1,,2020,9,25,14.51,,,,
03G,Yes,Yalbac,284578,1939508,17.531539,-89.029275,3,G,,133,Gray fox,Urocyon cinereoargenteus,Mammal,1,,2020,9,29,9.39,,,,
03G,Yes,Yalbac,284578,1939508,17.531539,-89.029275,3,G,,139,Gray fox,Urocyon cinereoargenteus,Mammal,1,,2020,9,29,18.25,,,,
03G,Yes,Yalbac,284578,1939508,17.531539,-89.029275,3,G,,148,Gray fox,Urocyon cinereoargenteus,Mammal,1,,2020,9,30,8.25,,,,
03G,Yes,Yalbac,284578,1939508,17.531539,-89.029275,3,G,,202,Gray fox,Urocyon cinereoargenteus,Mammal,1,,2020,10,4,10.38,,,,
03G,Yes,Yalbac,284578,1939508,17.531539,-89.029275,3,G,,226,Gray fox,Urocyon cinereoargenteus,Mammal,1,,2020,10,8,11.28,,,,
03G,Yes,Yalbac,284578,1939508,17.531539,-89.029275,3,G,,229,Gray fox,Urocyon cinereoargenteus,Mammal,1,,2020,10,8,12.44,,,,
03G,Yes,Yalbac,284578,1939508,17.531539,-89.029275,3,G,,241,Gray fox,Urocyon cinereoargenteus,Mammal,1,,2020,10,11,5.17,,,,
03G,Yes,Yalbac,284578,1939508,17.531539,-89.029275,3,G,,265,Gray fox,Urocyon cinereoargenteus,Mammal,1,,2020,10,15,11.25,,,,
03G,Yes,Yalbac,284578,1939508,17.531539,-89.029275,3,G,,274,Gray fox,Urocyon cinereoargenteus,Mammal,1,,2020,10,23,6.48,,,,
03G,Yes,Yalbac,284578,1939508,17.531539,-89.029275,3,G,,277,Gray fox,Urocyon cinereoargenteus,Mammal,1,,2020,10,23,7.08,,,,
03G,Yes,Yalbac,284578,1939508,17.531539,-89.029275,3,G,,223,Jaguar,Panthera onca,Mammal,1,,2020,10,7,15.17,,,,
03G,Yes,Yalbac,284578,1939508,17.531539,-89.029275,3,G,,247,Ocelot,Leopardus pardalis,Mammal,1,,2020,10,12,23.32,,,,
03G,Yes,Yalbac,284578,1939508,17.531539,-89.029275,3,G,,271,Puma,Puma concolor,Mammal,1,,2020,10,22,8.55,,,,
03H,Yes,Yalbac,284100,1939133,17.528113,-89.033738,3,H,,28,Baird's Tapir,Tapirus bairdii,Mammal,1,,2020,10,30,20.20,,,,
03H,Yes,Yalbac,284100,1939133,17.528113,-89.033738,3,H,,58,Baird's Tapir,Tapirus bairdii,Mammal,1,,2020,11,8,1.13,,,,
03H,Yes,Yalbac,284100,1939133,17.528113,-89.033738,3,H,,115,Baird's Tapir,Tapirus bairdii,Mammal,1,,2020,11,19,0.50,,,,
03H,Yes,Yalbac,284100,1939133,17.528113,-89.033738,3,H,,118,Baird's Tapir,Tapirus bairdii,Mammal,1,,2020,11,19,2.28,,,,
03H,Yes,Yalbac,284100,1939133,17.528113,-89.033738,3,H,,134,Baird's Tapir,Tapirus bairdii,Mammal,1,,2020,11,25,21.03,,,,
03H,Yes,Yalbac,284100,1939133,17.528113,-89.033738,3,H,,136,Baird's Tapir,Tapirus bairdii,Mammal,1,,2020,11,25,21.21,,,,
03H,Yes,Yalbac,284100,1939133,17.528113,-89.033738,3,H,,4,Collared Pecary,Pecari tajacu,Mammal,1,,2020,10,26,13.17,,,,
03H,Yes,Yalbac,284100,1939133,17.528113,-89.033738,3,H,,7,Collared Pecary,Pecari tajacu,Mammal,1,,2020,10,27,6.44,,,,
03H,Yes,Yalbac,284100,1939133,17.528113,-89.033738,3,H,,19,Gray fox,Urocyon cinereoargenteus,Mammal,1,,2020,10,28,5.15,,,,
03H,Yes,Yalbac,284100,1939133,17.528113,-89.033738,3,H,,25,Gray fox,Urocyon cinereoargenteus,Mammal,1,,2020,10,30,10.29,,,,
03H,Yes,Yalbac,284100,1939133,17.528113,-89.033738,3,H,,31,Gray fox,Urocyon cinereoargenteus,Mammal,1,,2020,10,31,22.38,,,,
03H,Yes,Yalbac,284100,1939133,17.528113,-89.033738,3,H,,43,Gray fox,Urocyon cinereoargenteus,Mammal,1,,2020,11,7,9.24,,,,
03H,Yes,Yalbac,284100,1939133,17.528113,-89.033738,3,H,,88,Gray fox,Urocyon cinereoargenteus,Mammal,1,,2020,11,8,17.19,,,,
03H,Yes,Yalbac,284100,1939133,17.528113,-89.033738,3,H,,91,Gray fox,Urocyon cinereoargenteus,Mammal,1,,2020,11,8,18.56,,,,
03H,Yes,Yalbac,284100,1939133,17.528113,-89.033738,3,H,,94,Gray fox,Urocyon cinereoargenteus,Mammal,1,,2020,11,8,20.01,,,,
03H,Yes,Yalbac,284100,1939133,17.528113,-89.033738,3,H,,100,Gray fox,Urocyon cinereoargenteus,Mammal,1,,2020,11,9,18.16,,,,
03H,Yes,Yalbac,284100,1939133,17.528113,-89.033738,3,H,,109,Gray fox,Urocyon cinereoargenteus,Mammal,1,,2020,11,14,10.36,,,,
03H,Yes,Yalbac,284100,1939133,17.528113,-89.033738,3,H,,130,Gray fox,Urocyon cinereoargenteus,Mammal,1,,2020,11,24,10.19,,,,
03H,Yes,Yalbac,284100,1939133,17.528113,-89.033738,3,H,,34,Ocelot,Leopardus pardalis,Mammal,1,,2020,11,1,5.51,,,,
03H,Yes,Yalbac,284100,1939133,17.528113,-89.033738,3,H,,106,Striped Hog-nosed Skunk,Conepatus semistriatus,Mammal,1,,2020,11,12,3.41,,,,
03H,Yes,Yalbac,284100,1939133,17.528113,-89.033738,3,H,,37,White-tailed Deer,Odocoileus virginianus,Mammal,1,,2020,11,6,9.37,,,,
03H,Yes,Yalbac,284100,1939133,17.528113,-89.033738,3,H,,52,White-tailed Deer,Odocoileus virginianus,Mammal,1,,2020,11,7,17.13,,,,
03H,Yes,Yalbac,284100,1939133,17.528113,-89.033738,3,H,,62,White-tailed Deer,Odocoileus virginianus,Mammal,1,,2020,11,8,10.10,,,,
03H,Yes,Yalbac,284100,1939133,17.528113,-89.033738,3,H,,112,White-tailed Deer,Odocoileus virginianus,Mammal,1,,2020,11,18,14.16,,,,
06C,Yes,Yalbac,286216,1936445,17.50402900,-89.01355500,6,C,,55,Agouti,Dasyprocta punctata,Mammal,1,,2020,5,10,7.58,,,,
06C,Yes,Yalbac,286216,1936445,17.50402900,-89.01355500,6,C,,634,Baird's Tapir,Tapirus bairdii,Mammal,1,,2020,6,6,0.37,,,,
06C,Yes,Yalbac,286216,1936445,17.50402900,-89.01355500,6,C,,577,Gray fox,Urocyon cinereoargenteus,Mammal,1,,2020,5,30,19.14,,,,
06C,Yes,Yalbac,286216,1936445,17.50402900,-89.01355500,6,C,,649,Gray fox,Urocyon cinereoargenteus,Mammal,1,,2020,6,10,1.23,,,,
06C,Yes,Yalbac,286216,1936445,17.50402900,-89.01355500,6,C,,661,Gray fox,Urocyon cinereoargenteus,Mammal,1,,2020,6,10,19.51,,,,
06C,Yes,Yalbac,286216,1936445,17.50402900,-89.01355500,6,C,,367,Margay,Leopardus wiedii,Mammal,1,,2020,5,18,3.06,,,,
06C,Yes,Yalbac,286216,1936445,17.50402900,-89.01355500,6,C,,61,Ocelot,Leopardus pardalis,Mammal,1,,2020,5,10,23.37,,,,
06C,Yes,Yalbac,286216,1936445,17.50402900,-89.01355500,6,C,,573,Ocelot,Leopardus pardalis,Mammal,1,,2020,5,30,2.28,,,,
06E,Yes,Yalbac,285420,1935916,17.499174,-89.020995,6,E,,22,Rodent,Rodent,Mammal,1,,2020,7,23,4.28,,,,
06E,Yes,Yalbac,285420,1935916,17.499174,-89.020995,6,E,,49,White-tailed Deer,Odocoileus virginianus,Mammal,1,,2020,8,3,15.41,,,,
06G,Yes,Yalbac,285950,1936022,17.500181,-89.016015,6,G,,25,Gray fox,Urocyon cinereoargenteus,Mammal,1,,2020,9,20,5.58,,,,
06G,Yes,Yalbac,285950,1936022,17.500181,-89.016015,6,G,,31,Gray fox,Urocyon cinereoargenteus,Mammal,1,,2020,9,20,10.22,,,,
06G,Yes,Yalbac,285950,1936022,17.500181,-89.016015,6,G,,112,Gray fox,Urocyon cinereoargenteus,Mammal,1,,2020,10,5,4.53,,,,
06G,Yes,Yalbac,285950,1936022,17.500181,-89.016015,6,G,,154,Gray fox,Urocyon cinereoargenteus,Mammal,1,,2020,10,19,17.39,,,,
06G,Yes,Yalbac,285950,1936022,17.500181,-89.016015,6,G,,172,Gray fox,Urocyon cinereoargenteus,Mammal,1,,2020,10,23,18.46,,,,
06G,Yes,Yalbac,285950,1936022,17.500181,-89.016015,6,G,,130,Ocelot,Leopardus pardalis,Mammal,1,,2020,10,11,2.58,,,,
06G,Yes,Yalbac,285950,1936022,17.500181,-89.016015,6,G,,145,Ocelot,Leopardus pardalis,Mammal,1,,2020,10,13,20.37,,,,
06H,Yes,Yalbac,285400,1935914,17.499154,-89.021176,6,H,,736,Gray fox,Urocyon cinereoargenteus,Mammal,1,,2020,10,27,9.09,,,,
06H,Yes,Yalbac,285400,1935914,17.499154,-89.021176,6,H,,838,Gray fox,Urocyon cinereoargenteus,Mammal,1,,2020,10,28,13.00,,,,
06H,Yes,Yalbac,285400,1935914,17.499154,-89.021176,6,H,,841,Gray fox,Urocyon cinereoargenteus,Mammal,1,,2020,10,30,12.26,,,,
06H,Yes,Yalbac,285400,1935914,17.499154,-89.021176,6,H,,850,Gray fox,Urocyon cinereoargenteus,Mammal,1,,2020,11,1,10.23,,,,
06H,Yes,Yalbac,285400,1935914,17.499154,-89.021176,6,H,,862,Gray fox,Urocyon cinereoargenteus,Mammal,1,,2020,11,8,9.34,,,,
06H,Yes,Yalbac,285400,1935914,17.499154,-89.021176,6,H,,877,Gray fox,Urocyon cinereoargenteus,Mammal,1,,2020,11,13,9.36,,,,
06H,Yes,Yalbac,285400,1935914,17.499154,-89.021176,6,H,,883,Gray fox,Urocyon cinereoargenteus,Mammal,1,,2020,11,14,13.29,,,,
06H,Yes,Yalbac,285400,1935914,17.499154,-89.021176,6,H,,913,Gray fox,Urocyon cinereoargenteus,Mammal,1,,2020,11,24,12.51,,,,
06H,Yes,Yalbac,285400,1935914,17.499154,-89.021176,6,H,,922,Gray fox,Urocyon cinereoargenteus,Mammal,1,,2020,11,24,22.50,,,,
06H,Yes,Yalbac,285400,1935914,17.499154,-89.021176,6,H,,925,Gray fox,Urocyon cinereoargenteus,Mammal,1,,2020,11,25,6.13,,,,
06H,Yes,Yalbac,285400,1935914,17.499154,-89.021176,6,H,,934,Gray fox,Urocyon cinereoargenteus,Mammal,1,,2020,11,28,4.45,,,,
06H,Yes,Yalbac,285400,1935914,17.499154,-89.021176,6,H,,859,Margay,Leopardus wiedii,Mammal,1,,2020,11,8,6.16,,,,
06H,Yes,Yalbac,285400,1935914,17.499154,-89.021176,6,H,,871,Margay,Leopardus wiedii,Mammal,1,,2020,11,9,23.53,,,,
06H,Yes,Yalbac,285400,1935914,17.499154,-89.021176,6,H,,910,Margay,Leopardus wiedii,Mammal,1,,2020,11,23,18.10,,,,
06H,Yes,Yalbac,285400,1935914,17.499154,-89.021176,6,H,,904,Ocelot,Leopardus pardalis,Mammal,1,,2020,11,22,3.34,,,,
06H,Yes,Yalbac,285400,1935914,17.499154,-89.021176,6,H,,853,Paca,Cuniculus paca,Mammal,1,,2020,11,3,19.05,,,,
06H,Yes,Yalbac,285400,1935914,17.499154,-89.021176,6,H,,901,Paca,Cuniculus paca,Mammal,1,,2020,11,22,0.48,,,,
06H,Yes,Yalbac,285400,1935914,17.499154,-89.021176,6,H,,931,Puma,Puma concolor,Mammal,1,,2020,11,26,10.06,,,,
06H,Yes,Yalbac,285400,1935914,17.499154,-89.021176,6,H,,829,White-nosed Coati,Nasua narica,Mammal,1,,2020,10,28,6.03,,,,
06H,Yes,Yalbac,285400,1935914,17.499154,-89.021176,6,H,,844,White-nosed Coati,Nasua narica,Mammal,1,,2020,10,31,6.38,,,,
05D,No,Laguna Seca,285350,1956957,17.68923900,-89.02376800,5,D,,1031,White-lipped Peccary,Tayassu pecari,Mammal,95,,2020,7,24,12.24,,,,
05D,No,Laguna Seca,285350,1956957,17.68923900,-89.02376800,5,D,,1121,White-lipped Peccary,Tayassu pecari,Mammal,58,,2020,7,24,16.13,,,,
11A,No,Laguna Seca,290901,1952397,17.64857700,-88.97100100,11,A,,211,White-lipped Peccary,Tayassu pecari,Mammal,21,,2020,3,2,6.45,,,,
13A,No,Laguna Seca,289492,1951376,17.63922100,-88.98418000,13,A,,686,White-lipped Peccary,Tayassu pecari,Mammal,19,440,2020,3,1,10.21,,,,
05D,No,Laguna Seca,285350,1956957,17.68923900,-89.02376800,5,D,,1001,White-lipped Peccary,Tayassu pecari,Mammal,12,,2020,7,24,10.56,,,,
11A,No,Laguna Seca,290901,1952397,17.64857700,-88.97100100,11,A,,118,White-lipped Peccary,Tayassu pecari,Mammal,6,,2020,2,20,9.44,,,,
04A,No,Laguna Seca,286227,1954694,17.66888500,-89.01527300,4,A,,357,Ocellated Turkey,Meleagris ocellata,Bird,4,,2020,3,10,12.00,,,,
11A,No,Laguna Seca,290901,1952397,17.64857700,-88.97100100,11,A,,136,Ocellated Turkey,Meleagris ocellata,Bird,4,,2020,2,20,10.43,,,,
11A,No,Laguna Seca,290901,1952397,17.64857700,-88.97100100,11,A,,187,Ocellated Turkey,Meleagris ocellata,Bird,4,,2020,2,26,16.31,,,,
12B,No,Laguna Seca,286513,1952783,17.65165000,-89.01238700,12,B,,100,Great Curassow,Crax rubra,Bird,3,,2020,3,18,7.44,,,,
12B,No,Laguna Seca,286513,1952783,17.65165000,-89.01238700,12,B,,457,Great Curassow,Crax rubra,Bird,3,,2020,5,17,6.07,,,,
12B,No,Laguna Seca,286513,1952783,17.65165000,-89.01238700,12,B,,220,Ocellated Turkey,Meleagris ocellata,Bird,3,,2020,5,2,7.27,,,,
12C,No,Laguna Seca,286025,1953545,17.65847900,-89.01706300,12,C,,160,Ocellated Turkey,Meleagris ocellata,Bird,3,,2020,6,5,13.43,,,,
11A,No,Laguna Seca,290901,1952397,17.64857700,-88.97100100,11,A,,161,Collared Pecary,Pecari tajacu,Mammal,3,,2020,2,23,11.35,,,,
12B,No,Laguna Seca,286513,1952783,17.65165000,-89.01238700,12,B,,731,Collared Pecary,Pecari tajacu,Mammal,3,,2020,4,8,8.56,,,,
13G,No,Laguna Seca,288353,1950631,17.63238,-88.994834,13,G,,91,White-tailed Deer,Odocoileus virginianus,Mammal,3,,2020,11,2,11.53,,,,
01A,No,Yalbac,284283,1938201,17.51971200,-89.03192500,1,A,,164,Ocellated Turkey,Meleagris ocellata,Bird,3,,2020,2,11,7.51,,Bushnell,,
01A,No,Yalbac,284283,1938201,17.51971200,-89.03192500,1,A,,227,Ocellated Turkey,Meleagris ocellata,Bird,3,,2020,2,16,13.50,,Bushnell,,
01A,No,Yalbac,284283,1938201,17.51971200,-89.03192500,1,A,,242,Ocellated Turkey,Meleagris ocellata,Bird,3,,2020,2,16,15.51,,Bushnell,,
01A,No,Yalbac,284283,1938201,17.51971200,-89.03192500,1,A,,569,Ocellated Turkey,Meleagris ocellata,Bird,3,,2020,3,9,7.09,,Bushnell,,
01A,No,Yalbac,284283,1938201,17.51971200,-89.03192500,1,A,,623,Ocellated Turkey,Meleagris ocellata,Bird,3,,2020,3,11,8.04,,Bushnell,,
01A,No,Yalbac,284283,1938201,17.51971200,-89.03192500,1,A,,659,Ocellated Turkey,Meleagris ocellata,Bird,3,,2020,3,13,7.13,,Bushnell,,
01A,No,Yalbac,284283,1938201,17.51971200,-89.03192500,1,A,,677,Ocellated Turkey,Meleagris ocellata,Bird,3,,2020,3,14,7.53,,Bushnell,,
02A,No,Yalbac,284995,1938088,17.51875300,-89.02521500,2,A,,61,Ocellated Turkey,Meleagris ocellata,Bird,3,,2020,2,10,12.40,,,,
03A,No,Yalbac,284479,1939227,17.52899100,-89.03017900,3,A,,364,Great Curassow,Crax rubra,Bird,3,,2020,2,23,6.19,,,,
03A,No,Yalbac,284479,1939227,17.52899100,-89.03017900,3,A,,739,Ocellated Turkey,Meleagris ocellata,Bird,3,,2020,3,12,6.39,,,,
01A,No,Yalbac,284283,1938201,17.51971200,-89.03192500,1,A,,662,White-lipped Peccary,Tayassu pecari,Mammal,3,,2020,3,13,7.30,,Bushnell,,
02A,No,Yalbac,284995,1938088,17.51875300,-89.02521500,2,A,,97,Collared Pecary,Pecari tajacu,Mammal,2,32,2020,2,15,15.06,,,,
05D,No,Laguna Seca,285350,1956957,17.68923900,-89.02376800,5,D,,28,White-tailed Deer,Odocoileus virginianus,Mammal,2,,2020,7,2,15.24,with fawn,,,
05D,No,Laguna Seca,285350,1956957,17.68923900,-89.02376800,5,D,,34,White-tailed Deer,Odocoileus virginianus,Mammal,2,,2020,7,3,5.52,with fawn,,,
05D,No,Laguna Seca,285350,1956957,17.68923900,-89.02376800,5,D,,94,White-tailed Deer,Odocoileus virginianus,Mammal,2,,2020,7,4,23.31,with fawn,,,
05D,No,Laguna Seca,285350,1956957,17.68923900,-89.02376800,5,D,,316,White-tailed Deer,Odocoileus virginianus,Mammal,2,,2020,7,6,13.35,with fawn,,,
05D,No,Laguna Seca,285350,1956957,17.68923900,-89.02376800,5,D,,325,White-tailed Deer,Odocoileus virginianus,Mammal,2,,2020,7,7,3.02,with fawn,,,
05D,No,Laguna Seca,285350,1956957,17.68923900,-89.02376800,5,D,,496,White-tailed Deer,Odocoileus virginianus,Mammal,2,,2020,7,7,6.08,with fawn,,,
05D,No,Laguna Seca,285350,1956957,17.68923900,-89.02376800,5,D,,688,White-tailed Deer,Odocoileus virginianus,Mammal,2,,2020,7,14,7.59,with fawn,,,
06A,No,Yalbac,286075,1935603,17.49640800,-89.01479500,6,A,,199,Gray fox,Urocyon cinereoargenteus,Mammal,2,,2020,2,19,2.02,with kit,,,
04A,No,Laguna Seca,286227,1954694,17.66888500,-89.01527300,4,A,,141,Ocellated Turkey,Meleagris ocellata,Bird,2,,2020,2,20,15.02,,,,
04A,No,Laguna Seca,286227,1954694,17.66888500,-89.01527300,4,A,,145,Ocellated Turkey,Meleagris ocellata,Bird,2,,2020,2,20,16.45,,,,
04A,No,Laguna Seca,286227,1954694,17.66888500,-89.01527300,4,A,,177,Ocellated Turkey,Meleagris ocellata,Bird,2,,2020,2,23,15.05,,,,
04A,No,Laguna Seca,286227,1954694,17.66888500,-89.01527300,4,A,,433,Ocellated Turkey,Meleagris ocellata,Bird,2,,2020,3,14,6.45,,,,
05A,No,Laguna Seca,285539,1956765,17.68752000,-89.02196700,5,A,,70,Great Curassow,Crax rubra,Bird,2,,2020,2,12,16.53,,,,
05B,No,Laguna Seca,285537,1956759,17.68746800,-89.02198000,5,B,,76,Great Curassow,Crax rubra,Bird,2,,2020,3,29,8.07,,,,
05B,No,Laguna Seca,285537,1956759,17.68746800,-89.02198000,5,B,,88,Great Curassow,Crax rubra,Bird,2,,2020,3,31,9.55,,,,
05B,No,Laguna Seca,285537,1956759,17.68746800,-89.02198000,5,B,,100,Great Curassow,Crax rubra,Bird,2,,2020,4,4,11.29,,,,
05B,No,Laguna Seca,285537,1956759,17.68746800,-89.02198000,5,B,,109,Great Curassow,Crax rubra,Bird,2,,2020,4,6,9.28,,,,
05B,No,Laguna Seca,285537,1956759,17.68746800,-89.02198000,5,B,,136,Great Curassow,Crax rubra,Bird,2,,2020,4,9,6.46,,,,
