Location,Cam nr,series,picture,species name,Nr,Year,Month ,Day,Hour Exact,Comment,camera brand,Location,Logging
Yalbac 713F,713,F,106,Northern Waterthrush,1,2017,11,10,15.54,,Bushnell,Yalbac,No
Yalbac 713F,713,F,120,Northern Waterthrush,1,2017,11,13,7.02,,Bushnell,Yalbac,No
Yalbac 713F,713,F,121,Northern Waterthrush,1,2017,11,14,16.05,,Bushnell,Yalbac,No
Yalbac 713F,713,F,160,Northern Waterthrush,1,2017,11,25,11.5,,Bushnell,Yalbac,No
Yalbac 713F,713,F,166,Northern Waterthrush,1,2017,11,29,10.56,,Bushnell,Yalbac,No
Yalbac 713F,713,F,144,Paca,1,2017,11,20,0.45,,Bushnell,Yalbac,No
Yalbac 713G,713,G,10,Brown Four-eyed Opossum,1,2017,12,6,22.12,,Bushnell,Yalbac,No
Yalbac 713G,713,G,16,Brown Four-eyed Opossum,1,2017,12,7,21.5,,Bushnell,Yalbac,No
Yalbac 713G,713,G,43,Brown Four-eyed Opossum,1,2017,12,16,21.27,,Bushnell,Yalbac,No
Yalbac 713G,713,G,49,Brown Four-eyed Opossum,1,2017,12,18,1.18,,Bushnell,Yalbac,No
Yalbac 713G,713,G,61,Brown Four-eyed Opossum,1,2017,12,21,2.18,,Bushnell,Yalbac,No
Yalbac 713G,713,G,67,Brown Four-eyed Opossum,1,2017,12,21,20.54,,Bushnell,Yalbac,No
Yalbac 713G,713,G,79,Brown Four-eyed Opossum,1,2017,12,26,1.3,,Bushnell,Yalbac,No
Yalbac 713G,713,G,82,Brown Four-eyed Opossum,1,2017,12,27,0.51,,Bushnell,Yalbac,No
Yalbac 713G,713,G,85,Brown Four-eyed Opossum,1,2017,12,28,3.4,,Bushnell,Yalbac,No
Yalbac 713G,713,G,40,Clay coloured Thrush,1,2017,12,13,11.03,,Bushnell,Yalbac,No
Yalbac 713G,713,G,4,Limpkin,1,2017,12,1,17.37,,Bushnell,Yalbac,No
Yalbac 713G,713,G,1,Northern Waterthrush,1,2017,12,1,11.08,,Bushnell,Yalbac,No
Yalbac 713G,713,G,13,Northern Waterthrush,1,2017,12,7,16.24,,Bushnell,Yalbac,No
Yalbac 713G,713,G,28,Northern Waterthrush,1,2017,12,12,14.09,,Bushnell,Yalbac,No
Yalbac 713G,713,G,47,Northern Waterthrush,1,2017,12,17,14.05,,Bushnell,Yalbac,No
Yalbac 713G,713,G,58,Northern Waterthrush,1,2017,12,19,10.27,,Bushnell,Yalbac,No
Yalbac 713G,713,G,64,Northern Waterthrush,1,2017,12,21,9.13,,Bushnell,Yalbac,No
Yalbac 713G,713,G,70,Northern Waterthrush,1,2017,12,22,7.54,,Bushnell,Yalbac,No
Yalbac 713G,713,G,76,Northern Waterthrush,1,2017,12,25,9.06,,Bushnell,Yalbac,No
Yalbac 713G,713,G,94,Russet-naped Woodrail,1,2018,1,1,16.15,,Bushnell,Yalbac,No
Yalbac 713G,713,G,55,Russet-naped Woodrail,1,2017,12,18,6.27,,Bushnell,Yalbac,No
Yalbac 714A,714,A,129,Bird,1,2017,2,24,15.43,,Bushnell,Yalbac,No
Yalbac 714A,714,A,209,Blue Ground-Dove,1,2017,2,27,15,,Bushnell,Yalbac,No
Yalbac 714A,714,A,249,Brown Four-eyed Opossum,1,2017,2,28,19.23,,Bushnell,Yalbac,No
Yalbac 714A,714,A,121,Crested guan,1,2017,2,24,10.02,,Bushnell,Yalbac,No
Yalbac 714A,714,A,145,Crested guan,1,2017,2,25,16.07,,Bushnell,Yalbac,No
Yalbac 714A,714,A,309,Crested guan,1,2017,3,3,14.19,,Bushnell,Yalbac,No
Yalbac 714A,714,A,321,Crested guan,2,2017,3,3,14.51,,Bushnell,Yalbac,No
Yalbac 714A,714,A,41,Gray fox,1,2017,2,22,5.32,,Bushnell,Yalbac,No
Yalbac 714A,714,A,93,Gray fox,1,2017,2,24,5.28,,Bushnell,Yalbac,No
Yalbac 714A,714,A,389,Gray fox,1,2017,3,7,4.25,,Bushnell,Yalbac,No
Yalbac 714A,714,A,415,Gray fox,1,2017,3,12,5.11,,Bushnell,Yalbac,No
Yalbac 714A,714,A,586,Gray fox,1,2017,3,13,20,,Bushnell,Yalbac,No
Yalbac 714A,714,A,25,Gray fox,1,2017,2,22,7.21,,Bushnell,Yalbac,No
Yalbac 714A,714,A,181,Gray fox,1,2017,2,27,5.1,,Bushnell,Yalbac,No
Yalbac 714A,714,A,393,Gray fox,1,2017,3,7,8.15,,Bushnell,Yalbac,No
Yalbac 714A,714,A,459,Gray fox,1,2017,3,12,13,,Bushnell,Yalbac,No
Yalbac 714A,714,A,77,Gray-headed Dove,1,2017,2,23,14.39,,Bushnell,Yalbac,No
Yalbac 714A,714,A,81,Gray-headed Dove,1,2017,2,23,15.4,,Bushnell,Yalbac,No
Yalbac 714A,714,A,289,Gray-headed Dove,1,2017,3,2,8.06,,Bushnell,Yalbac,No
Yalbac 714A,714,A,405,Gray-headed Dove,1,2017,3,9,16.23,,Bushnell,Yalbac,No
Yalbac 714A,714,A,10,Great Curassow,1,2017,2,20,16.25,,Bushnell,Yalbac,No
Yalbac 714A,714,A,21,Great Curassow,1,2017,2,21,16.42,,Bushnell,Yalbac,No
Yalbac 714A,714,A,57,Great Curassow,2,2017,2,23,7.32,,Bushnell,Yalbac,No
Yalbac 714A,714,A,133,Great Curassow,1,2017,2,25,7.14,,Bushnell,Yalbac,No
Yalbac 714A,714,A,157,Great Curassow,2,2017,2,26,8.47,,Bushnell,Yalbac,No
Yalbac 714A,714,A,277,Great Curassow,1,2017,3,1,9.48,,Bushnell,Yalbac,No
Yalbac 714A,714,A,369,Great Curassow,1,2017,3,5,7.2,,Bushnell,Yalbac,No
Yalbac 714A,714,A,377,Great Curassow,1,2017,3,6,10.26,,Bushnell,Yalbac,No
Yalbac 714A,714,A,387,Great Curassow,1,2017,3,6,13.06,,Bushnell,Yalbac,No
Yalbac 714A,714,A,425,Great Curassow,1,2017,3,12,7.09,,Bushnell,Yalbac,No
Yalbac 714A,714,A,441,Great Curassow,1,2017,3,12,7.42,,Bushnell,Yalbac,No
Yalbac 714A,714,A,476,Great Curassow,1,2017,3,13,7.32,,Bushnell,Yalbac,No
Yalbac 714A,714,A,381,Northern Waterthrush,1,2017,3,6,10.55,,Bushnell,Yalbac,No
Yalbac 714A,714,A,37,Ocellated Turkey,1,2017,2,22,17.03,,Bushnell,Yalbac,No
Yalbac 714A,714,A,141,Ocellated Turkey,1,2017,2,25,8.58,,Bushnell,Yalbac,No
Yalbac 714A,714,A,229,Ocellated Turkey,1,2017,2,28,8.48,,Bushnell,Yalbac,No
Yalbac 714A,714,A,233,Ocellated Turkey,1,2017,2,28,9.39,,Bushnell,Yalbac,No
Yalbac 714A,714,A,455,Ocellated Turkey,1,2017,3,12,8.07,,Bushnell,Yalbac,No
Yalbac 714A,714,A,519,Ocellated Turkey,1,2017,3,14,9.03,,Bushnell,Yalbac,No
Yalbac 714A,714,A,215,Ocelot,1,2017,2,28,6.37,,Bushnell,Yalbac,No
Yalbac 714A,714,A,397,Red Brocket Deer,2,2017,3,7,9.16,met bambi,Bushnell,Yalbac,No
Yalbac 714A,714,A,523,Red Brocket Deer,1,2017,3,14,10.26,,Bushnell,Yalbac,No
Yalbac 714A,714,A,193,Roadside Hawk,1,2017,2,27,7.23,catching turtle,Bushnell,Yalbac,No
Yalbac 714A,714,A,245,Ruddy Quail Dove ,1,2017,2,28,17.36,,Bushnell,Yalbac,No
Yalbac 714A,714,A,281,Ruddy Quail Dove ,1,2017,3,1,17.17,,Bushnell,Yalbac,No
Yalbac 714A,714,A,409,Ruddy Quail Dove ,1,2017,3,11,13.57,,Bushnell,Yalbac,No
Yalbac 714A,714,A,474,Ruddy Quail Dove ,1,2017,3,13,5.59,,Bushnell,Yalbac,No
Yalbac 714A,714,A,480,Ruddy Quail Dove ,1,2017,3,13,10.13,,Bushnell,Yalbac,No
Yalbac 714A,714,A,13,Scaled Pigeon,1,2017,2,20,16.37,,Bushnell,Yalbac,No
Yalbac 714A,714,A,17,Scaled Pigeon,1,2017,2,21,7.47,,Bushnell,Yalbac,No
Yalbac 714A,714,A,29,Scaled Pigeon,3,2017,2,22,16.42,,Bushnell,Yalbac,No
Yalbac 714A,714,A,73,Scaled Pigeon,1,2017,2,23,8.02,,Bushnell,Yalbac,No
Yalbac 714A,714,A,97,Scaled Pigeon,1,2017,2,24,6.41,,Bushnell,Yalbac,No
Yalbac 714A,714,A,109,Scaled Pigeon,2,2017,2,24,7.27,,Bushnell,Yalbac,No
Yalbac 714A,714,A,169,Scaled Pigeon,1,2017,2,26,16.09,,Bushnell,Yalbac,No
Yalbac 714A,714,A,217,Scaled Pigeon,2,2017,2,28,7.05,,Bushnell,Yalbac,No
Yalbac 714A,714,A,225,Scaled Pigeon,2,2017,2,28,8.3,,Bushnell,Yalbac,No
Yalbac 714A,714,A,241,Scaled Pigeon,1,2017,2,28,14.06,,Bushnell,Yalbac,No
Yalbac 714A,714,A,269,Scaled Pigeon,1,2017,3,1,7.33,,Bushnell,Yalbac,No
Yalbac 714A,714,A,273,Scaled Pigeon,1,2017,3,1,8.05,,Bushnell,Yalbac,No
Yalbac 714A,714,A,533,Scaled Pigeon,1,2017,3,15,8.16,,Bushnell,Yalbac,No
Yalbac 714A,714,A,537,Scaled Pigeon,2,2017,3,15,15.26,,Bushnell,Yalbac,No
Yalbac 714A,714,A,551,Scaled Pigeon,1,2017,3,15,16.12,,Bushnell,Yalbac,No
Yalbac 714A,714,A,205,White-tailed Deer,1,2017,2,27,11.06,bambi,Bushnell,Yalbac,No
Yalbac 714A,714,A,237,White-tailed Deer,1,2017,2,28,13.43,,Bushnell,Yalbac,No
Yalbac 714B,714,B,409,Common Opossum,1,2017,6,4,3.2,,Bushnell,Yalbac,No
Yalbac 714B,714,B,301,Crested guan,1,2017,5,31,6.25,,Bushnell,Yalbac,No
Yalbac 714B,714,B,349,Crested guan,1,2017,6,1,8.2,,Bushnell,Yalbac,No
Yalbac 714B,714,B,620,Crested guan,1,2017,6,19,12.12,,Bushnell,Yalbac,No
Yalbac 714B,714,B,89,Gray catbird,1,2017,5,20,8.28,,Bushnell,Yalbac,No
Yalbac 714B,714,B,41,Gray fox,1,2017,5,17,4.4,,Bushnell,Yalbac,No
Yalbac 714B,714,B,69,Gray fox,1,2017,5,19,0.48,,Bushnell,Yalbac,No
Yalbac 714B,714,B,105,Gray fox,1,2017,5,21,10.06,,Bushnell,Yalbac,No
Yalbac 714B,714,B,117,Gray fox,1,2017,5,22,3.59,,Bushnell,Yalbac,No
Yalbac 714B,714,B,225,Gray fox,1,2017,5,29,23.44,,Bushnell,Yalbac,No
Yalbac 714B,714,B,309,Gray fox,1,2017,5,31,8.1,,Bushnell,Yalbac,No
Yalbac 714B,714,B,317,Gray fox,1,2017,5,31,11.3,,Bushnell,Yalbac,No
Yalbac 714B,714,B,402,Gray fox,1,2017,6,3,19.42,,Bushnell,Yalbac,No
Yalbac 714B,714,B,441,Gray fox,1,2017,6,8,20.13,,Bushnell,Yalbac,No
Yalbac 714B,714,B,512,Gray fox,1,2017,6,13,11.23,,Bushnell,Yalbac,No
Yalbac 714B,714,B,520,Gray fox,1,2017,6,13,11.23,,Bushnell,Yalbac,No
Yalbac 714B,714,B,544,Gray fox,1,2017,6,15,7.32,,Bushnell,Yalbac,No
Yalbac 714B,714,B,664,Gray fox,1,2017,6,27,19,,Bushnell,Yalbac,No
Yalbac 714B,714,B,928,Gray fox,1,2017,6,3,20.12,,Bushnell,Yalbac,No
Yalbac 714B,714,B,932,Gray fox,1,2017,7,2,20.21,,Bushnell,Yalbac,No
Yalbac 714B,714,B,10,Gray fox,1,2017,7,5,16.22,,Bushnell,Yalbac,No
Yalbac 714B,714,B,24,Gray fox,1,2017,7,9,4.39,,Bushnell,Yalbac,No
Yalbac 714B,714,B,29,Gray-headed Dove,1,2017,5,16,12.4,,Bushnell,Yalbac,No
Yalbac 714B,714,B,33,Gray-headed Dove,1,2017,5,16,16.35,,Bushnell,Yalbac,No
Yalbac 714B,714,B,45,Gray-headed Dove,1,2017,5,17,14.17,,Bushnell,Yalbac,No
Yalbac 714B,714,B,65,Gray-headed Dove,1,2017,5,18,15.21,,Bushnell,Yalbac,No
Yalbac 714B,714,B,109,Gray-headed Dove,1,2017,5,21,12.24,,Bushnell,Yalbac,No
Yalbac 714B,714,B,157,Gray-headed Dove,1,2017,5,26,6.43,,Bushnell,Yalbac,No
Yalbac 714B,714,B,245,Gray-headed Dove,1,2017,5,30,7.02,,Bushnell,Yalbac,No
Yalbac 714B,714,B,265,Gray-headed Dove,1,2017,5,30,11.51,,Bushnell,Yalbac,No
Yalbac 714B,714,B,433,Gray-headed Dove,1,2017,6,7,14.21,,Bushnell,Yalbac,No
Yalbac 714B,714,B,437,Gray-headed Dove,1,2017,6,7,15.08,,Bushnell,Yalbac,No
Yalbac 714B,714,B,464,Gray-headed Dove,1,2017,6,11,6.35,,Bushnell,Yalbac,No
Yalbac 714B,714,B,500,Gray-headed Dove,1,2017,6,13,5.56,,Bushnell,Yalbac,No
Yalbac 714B,714,B,608,Gray-headed Dove,1,2017,6,18,7.33,,Bushnell,Yalbac,No
Yalbac 714B,714,B,616,Gray-headed Dove,1,2017,6,19,6.01,,Bushnell,Yalbac,No
Yalbac 714B,714,B,636,Gray-headed Dove,1,2017,6,23,5.54,,Bushnell,Yalbac,No
Yalbac 714B,714,B,652,Gray-headed Dove,1,2017,6,25,15.47,,Bushnell,Yalbac,No
Yalbac 714B,714,B,938,Gray-headed Dove,1,2017,7,3,5.51,,Bushnell,Yalbac,No
Yalbac 714B,714,B,968,Gray-headed Dove,1,2017,7,3,13.27,,Bushnell,Yalbac,No
Yalbac 714B,714,B,44,Gray-headed Dove,1,2017,7,10,9.58,,Bushnell,Yalbac,No
Yalbac 714B,714,B,48,Gray-headed Dove,1,2017,7,10,10,,Bushnell,Yalbac,No
Yalbac 714B,714,B,22,Great Curassow,1,2017,5,16,10.28,,Bushnell,Yalbac,No
Yalbac 714B,714,B,113,Great Curassow,1,2017,5,21,14.58,,Bushnell,Yalbac,No
Yalbac 714B,714,B,206,Great Curassow,1,2017,5,29,8.25,,Bushnell,Yalbac,No
Yalbac 714B,714,B,237,Great Curassow,1,2017,5,30,6.05,,Bushnell,Yalbac,No
Yalbac 714B,714,B,345,Great Curassow,1,2017,6,1,6.59,,Bushnell,Yalbac,No
Yalbac 714B,714,B,417,Great Curassow,1,2017,6,5,16.57,,Bushnell,Yalbac,No
Yalbac 714B,714,B,449,Great Curassow,1,2017,6,10,6.22,,Bushnell,Yalbac,No
Yalbac 714B,714,B,453,Great Curassow,1,2017,6,10,6.52,,Bushnell,Yalbac,No
Yalbac 714B,714,B,476,Great Curassow,2,2017,6,12,7.42,,Bushnell,Yalbac,No
Yalbac 714B,714,B,492,Great Curassow,1,2017,6,12,9.37,,Bushnell,Yalbac,No
Yalbac 714B,714,B,504,Great Curassow,1,2017,6,13,6.23,,Bushnell,Yalbac,No
Yalbac 714B,714,B,524,Great Curassow,1,2017,6,14,8.37,,Bushnell,Yalbac,No
Yalbac 714B,714,B,532,Great Curassow,1,2017,6,14,10.28,,Bushnell,Yalbac,No
Yalbac 714B,714,B,540,Great Curassow,1,2017,6,15,7.28,,Bushnell,Yalbac,No
Yalbac 714B,714,B,548,Great Curassow,1,2017,6,15,9.5,,Bushnell,Yalbac,No
Yalbac 714B,714,B,560,Great Curassow,1,2017,6,17,7.51,,Bushnell,Yalbac,No
Yalbac 714B,714,B,565,Great Curassow,1,2017,6,17,7.52,,Bushnell,Yalbac,No
Yalbac 714B,714,B,584,Great Curassow,1,2017,6,17,15.44,,Bushnell,Yalbac,No
Yalbac 714B,714,B,588,Great Curassow,1,2017,6,17,16.36,,Bushnell,Yalbac,No
Yalbac 714B,714,B,632,Great Curassow,1,2017,6,23,5.44,,Bushnell,Yalbac,No
Yalbac 714B,714,B,668,Great Curassow,1,2017,6,28,5.55,,Bushnell,Yalbac,No
Yalbac 714B,714,B,141,Jaguar,1,2017,5,24,3.18,,Bushnell,Yalbac,No
Yalbac 714B,714,B,153,Jaguar,1,2017,5,25,16.45,,Bushnell,Yalbac,No
Yalbac 714B,714,B,429,Margay,1,2017,6,7,3.38,,Bushnell,Yalbac,No
Yalbac 714B,714,B,101,Ocellated Turkey,1,2017,5,21,9.44,,Bushnell,Yalbac,No
Yalbac 714B,714,B,917,Ocellated Turkey,1,2017,6,30,10.03,,Bushnell,Yalbac,No
Yalbac 714B,714,B,920,Ocellated Turkey,1,2017,6,30,11.19,,Bushnell,Yalbac,No
Yalbac 714B,714,B,128,Ocellated Turkey,1,2017,7,18,7.13,,Bushnell,Yalbac,No
Yalbac 714B,714,B,132,Ocellated Turkey,1,2017,7,18,7.32,,Bushnell,Yalbac,No
Yalbac 714B,714,B,37,Ocelot,1,2017,5,16,21.19,,Bushnell,Yalbac,No
Yalbac 714B,714,B,77,Ocelot,1,2017,5,19,3.08,,Bushnell,Yalbac,No
Yalbac 714B,714,B,405,Ocelot,1,2017,6,4,2.59,,Bushnell,Yalbac,No
Yalbac 714B,714,B,472,Ocelot,1,2017,6,11,20.47,,Bushnell,Yalbac,No
Yalbac 714B,714,B,488,Ocelot,1,2017,6,12,8.56,,Bushnell,Yalbac,No
Yalbac 714B,714,B,644,Ocelot,1,2017,6,24,21.54,,Bushnell,Yalbac,No
Yalbac 714B,714,B,64,Ocelot,1,2017,7,11,20.04,,Bushnell,Yalbac,No
Yalbac 714B,714,B,165,Puma,1,2017,5,26,7.01,,Bushnell,Yalbac,No
Yalbac 714B,714,B,241,Ruddy Quail Dove ,1,2017,5,30,6.09,,Bushnell,Yalbac,No
Yalbac 714B,714,B,28,Ruddy Quail Dove ,1,2017,7,9,11.49,,Bushnell,Yalbac,No
Yalbac 714B,714,B,124,Ruddy Quail Dove ,1,2017,7,17,16.03,,Bushnell,Yalbac,No
Yalbac 714B,714,B,97,White-nosed Coati,1,2017,5,20,14.46,,Bushnell,Yalbac,No
Yalbac 714B,714,B,121,White-nosed Coati,1,2017,5,22,14.43,,Bushnell,Yalbac,No
Yalbac 714B,714,B,133,White-nosed Coati,1,2017,5,23,14.31,,Bushnell,Yalbac,No
Yalbac 714B,714,B,413,White-nosed Coati,1,2017,6,5,9.48,,Bushnell,Yalbac,No
Yalbac 714B,714,B,93,White-tailed Deer,2,2017,5,20,12.03,,Bushnell,Yalbac,No
Yalbac 714B,714,B,217,White-tailed Deer,1,2017,5,29,15.59,bambi,Bushnell,Yalbac,No
Yalbac 714B,714,B,421,White-tailed Deer,1,2017,6,6,7,,Bushnell,Yalbac,No
Yalbac 714B,714,B,612,White-tailed Deer,1,2017,6,18,10.45,,Bushnell,Yalbac,No
Yalbac 714B,714,B,624,White-tailed Deer,1,2017,6,20,16.41,bambi,Bushnell,Yalbac,No
Yalbac 714B,714,B,53,White-tailed Deer,1,2017,7,10,22.23,,Bushnell,Yalbac,No
Yalbac 714B,714,B,56,White-tailed Deer,1,2017,7,11,1.26,,Bushnell,Yalbac,No
Yalbac 714B,714,B,60,White-tailed Deer,1,2017,7,11,9.37,,Bushnell,Yalbac,No
Yalbac 714B,714,B,76,White-tailed Deer,2,2017,7,12,7.36,met bambi,Bushnell,Yalbac,No
Yalbac 714B,714,B,97,White-tailed Deer,1,2017,7,15,10.2,,Bushnell,Yalbac,No
Yalbac 714B,714,B,108,White-tailed Deer,1,2017,7,17,2.38,,Bushnell,Yalbac,No
Yalbac 714D,714,D,7,Bare-throated Tiger-heron,1,2017,7,18,12.54,,Bushnell,Yalbac,Yes
Yalbac 714D,714,D,21,Bare-throated Tiger-heron,1,2017,7,19,7.45,,Bushnell,Yalbac,Yes
Yalbac 714D,714,D,25,Bare-throated Tiger-heron,1,2017,7,19,9.19,,Bushnell,Yalbac,Yes
Yalbac 714D,714,D,37,Bare-throated Tiger-heron,1,2017,7,19,13.15,,Bushnell,Yalbac,Yes
Yalbac 714D,714,D,57,Bare-throated Tiger-heron,1,2017,7,20,8.01,,Bushnell,Yalbac,Yes
Yalbac 714D,714,D,65,Bare-throated Tiger-heron,1,2017,7,20,9.33,,Bushnell,Yalbac,Yes
Yalbac 714D,714,D,71,Bare-throated Tiger-heron,1,2017,7,20,12.46,,Bushnell,Yalbac,Yes
Yalbac 714D,714,D,141,Bare-throated Tiger-heron,1,2017,7,21,9.23,,Bushnell,Yalbac,Yes
Yalbac 714D,714,D,149,Bare-throated Tiger-heron,1,2017,7,21,10.4,,Bushnell,Yalbac,Yes
Yalbac 714D,714,D,157,Bare-throated Tiger-heron,1,2017,7,21,15.04,,Bushnell,Yalbac,Yes
Yalbac 714D,714,D,181,Bare-throated Tiger-heron,1,2017,7,22,5.46,,Bushnell,Yalbac,Yes
Yalbac 714D,714,D,189,Bare-throated Tiger-heron,1,2017,7,22,9.22,,Bushnell,Yalbac,Yes
Yalbac 714D,714,D,173,Gray fox,1,2017,7,22,1.31,,Bushnell,Yalbac,Yes
Yalbac 714F,714,F,35,Agouti,1,2017,9,17,22.01,,Bushnell,Yalbac,Yes
Yalbac 714F,714,F,47,Agouti,1,2017,9,20,17.56,,Bushnell,Yalbac,Yes
Yalbac 714F,714,F,102,Agouti,1,2017,10,10,21.54,,Bushnell,Yalbac,Yes
Yalbac 714F,714,F,256,Agouti,1,2017,11,4,17.47,,Bushnell,Yalbac,Yes
Yalbac 714F,714,F,308,Agouti,1,2017,11,16,6.55,,Bushnell,Yalbac,Yes
Yalbac 714F,714,F,392,Black-faced Antthrush,1,2017,11,29,7.11,,Bushnell,Yalbac,Yes
Yalbac 714F,714,F,10,Deppe's Squirrel,1,2017,9,4,10.35,,Bushnell,Yalbac,Yes
Yalbac 714F,714,F,67,Deppe's Squirrel,1,2017,9,28,8.26,,Bushnell,Yalbac,Yes
Yalbac 714F,714,F,95,Gray fox,1,2017,10,8,11.5,,Bushnell,Yalbac,Yes
Yalbac 714F,714,F,14,Gray-headed Dove,1,2017,9,4,10.43,,Bushnell,Yalbac,Yes
Yalbac 714F,714,F,27,Great Curassow,1,2017,9,14,10.12,,Bushnell,Yalbac,Yes
Yalbac 714F,714,F,69,Great Curassow,1,2017,9,29,11.5,,Bushnell,Yalbac,Yes
Yalbac 714F,714,F,389,Great Tinamou,1,2017,11,28,16.56,,Bushnell,Yalbac,Yes
Yalbac 714F,714,F,51,Jaguarundi,1,2017,9,22,8.55,,Bushnell,Yalbac,Yes
Yalbac 714F,714,F,280,Little Tinamou,1,2017,11,12,6.05,,Bushnell,Yalbac,Yes
Yalbac 714F,714,F,293,Little Tinamou,1,2017,11,14,5.49,,Bushnell,Yalbac,Yes
Yalbac 714F,714,F,324,Nine-banded Armadillo,1,2017,11,20,1.01,,Bushnell,Yalbac,Yes
Yalbac 714F,714,F,106,Rodent,1,2017,10,11,21.09,,Bushnell,Yalbac,Yes
Yalbac 714F,714,F,305,Tayra,1,2017,11,16,12.09,,Bushnell,Yalbac,Yes
Yalbac 714F,714,F,37,White-tailed Deer,1,2017,9,18,6.45,,Bushnell,Yalbac,Yes
Yalbac 714F,714,F,59,White-tailed Deer,1,2017,9,24,14.59,,Bushnell,Yalbac,Yes
Yalbac 714F,714,F,91,White-tailed Deer,1,2017,10,3,12.02,,Bushnell,Yalbac,Yes
Yalbac 714F,714,F,5,Wood Thrush,1,2017,9,4,8.1,,Bushnell,Yalbac,Yes
Yalbac 714F,714,F,136,Wood Thrush,1,2017,10,20,11.54,,Bushnell,Yalbac,Yes
Yalbac 714F,714,F,365,Wood Thrush,1,2017,11,25,14.26,,Bushnell,Yalbac,Yes
Yalbac 714G,714,G,353,Agouti,1,2018,1,1,16.48,,Bushnell,Yalbac,Yes
Yalbac 714G,714,G,149,Common Opossum,1,2017,12,13,0.25,,Bushnell,Yalbac,Yes
Yalbac 714G,714,G,241,Common Opossum,1,2017,12,20,1.27,,Bushnell,Yalbac,Yes
Yalbac 714G,714,G,265,Gray fox,1,2017,12,23,9.33,,Bushnell,Yalbac,Yes
Yalbac 714G,714,G,321,Gray fox,1,2017,12,28,18.32,,Bushnell,Yalbac,Yes
Yalbac 714G,714,G,205,Great Curassow,1,2017,12,16,8.15,,Bushnell,Yalbac,Yes
Yalbac 714G,714,G,257,Great Curassow,1,2017,12,21,12.59,,Bushnell,Yalbac,Yes
Yalbac 714G,714,G,218,Paca,1,2017,12,17,2.53,,Bushnell,Yalbac,Yes
Yalbac 714G,714,G,277,Paca,1,2017,12,25,0.51,,Bushnell,Yalbac,Yes
Yalbac 714G,714,G,361,Rodent,1,2018,1,1,19.05,,Bushnell,Yalbac,Yes
Yalbac 714G,714,G,213,Rodent,1,2017,12,16,21.57,,Bushnell,Yalbac,Yes
Yalbac 714G,714,G,69,Slaty-breasted Tinamou,1,2017,12,6,13.22,,Bushnell,Yalbac,Yes
Yalbac 714G,714,G,290,Slaty-breasted Tinamou,1,2017,12,26,8.52,,Bushnell,Yalbac,Yes
Yalbac 714G,714,G,273,Tayra,1,2017,12,24,13.19,,Bushnell,Yalbac,Yes
Yalbac 714G,714,G,261,White-tailed Deer,1,2017,12,22,9.58,,Bushnell,Yalbac,Yes
Yalbac 714G,714,G,61,Wood Thrush,1,2017,12,6,13.21,,Bushnell,Yalbac,Yes
Yalbac 714G,714,G,133,Wood Thrush,1,2017,12,11,14.5,,Bushnell,Yalbac,Yes
Yalbac 714G,714,G,170,Wood Thrush,1,2017,12,14,12.04,,Bushnell,Yalbac,Yes
