Location,Camera,Easting,Northing,Lat,Long,Cam nr,series,picture,species name,Scientific Name,Nr,Year,Month ,Day,Hour Exact,Comment,camera brand,Logging
Laguna Seca,910D,286345,1954434,17.66761200,-89.01412000,910,D,505,Gray fox,Urocyon cinereoargenteus,1,2019,7,23,11.22,,bushnell,No Logging
Laguna Seca,910D,286345,1954434,17.66761200,-89.01412000,910,D,508,Agouti,Dasyprocta punctata,1,2019,7,24,8.34,,bushnell,No Logging
Laguna Seca,910D,286345,1954434,17.66761200,-89.01412000,910,D,530,Agouti,Dasyprocta punctata,1,2019,7,26,6.45,,bushnell,No Logging
Laguna Seca,910D,286345,1954434,17.66761200,-89.01412000,910,D,562,Crested guan,Penelope purpurascens,2,2019,7,27,9.06,,bushnell,No Logging
Laguna Seca,910E,286355,1954551,17.66759900,-89.01405800,910,E,13,Ocellated Turkey,Meleagris ocellata,1,2019,7,27,15.14,,bushnell,No Logging
Laguna Seca,910E,286355,1954551,17.66759900,-89.01405800,910,E,22,White-tailed Deer,Odocoileus virginianus,1,2019,8,1,9.27,,bushnell,No Logging
Laguna Seca,910E,286355,1954551,17.66759900,-89.01405800,910,E,28,Margay,Leopardus wiedii,1,2019,8,2,22.51,,bushnell,No Logging
Laguna Seca,910E,286355,1954551,17.66759900,-89.01405800,910,E,37,Ocellated Turkey,Meleagris ocellata,2,2019,8,3,16.32,,bushnell,No Logging
Laguna Seca,910E,286355,1954551,17.66759900,-89.01405800,910,E,40,Ocellated Turkey,Meleagris ocellata,1,2019,8,4,6.03,,bushnell,No Logging
Laguna Seca,910E,286355,1954551,17.66759900,-89.01405800,910,E,43,Ocellated Turkey,Meleagris ocellata,1,2019,8,4,6.04,,bushnell,No Logging
Laguna Seca,910E,286355,1954551,17.66759900,-89.01405800,910,E,64,White-tailed Deer,Odocoileus virginianus,1,2019,8,4,14.42,,bushnell,No Logging
Laguna Seca,910E,286355,1954551,17.66759900,-89.01405800,910,E,79,Puma,Puma concolor,1,2019,8,5,5.42,,bushnell,No Logging
Laguna Seca,910E,286355,1954551,17.66759900,-89.01405800,910,E,85,Crested guan,Penelope purpurascens,1,2019,8,5,18.14,,bushnell,No Logging
Laguna Seca,910E,286355,1954551,17.66759900,-89.01405800,910,E,88,Great Curassow,Crax rubra,1,2019,8,6,6.03,,bushnell,No Logging
Laguna Seca,910E,286355,1954551,17.66759900,-89.01405800,910,E,110,Agouti,Dasyprocta punctata,1,2019,8,8,8.24,,bushnell,No Logging
Laguna Seca,910E,286355,1954551,17.66759900,-89.01405800,910,E,118,Great Curassow,Crax rubra,2,2019,8,10,6.46,,bushnell,No Logging
Laguna Seca,910E,286355,1954551,17.66759900,-89.01405800,910,E,157,White-tailed Deer,Odocoileus virginianus,1,2019,8,11,10.51,,bushnell,No Logging
Laguna Seca,910E,286355,1954551,17.66759900,-89.01405800,910,E,166,Great Curassow,Crax rubra,2,2019,8,13,6.54,,bushnell,No Logging
Laguna Seca,910E,286355,1954551,17.66759900,-89.01405800,910,E,181,Ocellated Turkey,Meleagris ocellata,1,2019,8,14,7.57,,bushnell,No Logging
Laguna Seca,910E,286355,1954551,17.66759900,-89.01405800,910,E,190,Great Curassow,Crax rubra,1,2019,8,15,15.56,,bushnell,No Logging
Laguna Seca,910G,285946,1954725,17.66913900,-89.01792900,910,G,10,Gray fox,Urocyon cinereoargenteus,1,2019,8,26,10.27,,bushnell,No Logging
Laguna Seca,910G,285946,1954725,17.66913900,-89.01792900,910,G,16,White-tailed Deer,Odocoileus virginianus,1,2019,8,26,17.20,,bushnell,No Logging
Laguna Seca,910G,285946,1954725,17.66913900,-89.01792900,910,G,19,White-tailed Deer,Odocoileus virginianus,1,2019,8,28,5.01,,bushnell,No Logging
Laguna Seca,910G,285946,1954725,17.66913900,-89.01792900,910,G,22,White-tailed Deer,Odocoileus virginianus,1,2019,8,29,15.33,,bushnell,No Logging
Laguna Seca,910G,285946,1954725,17.66913900,-89.01792900,910,G,25,Ocellated Turkey,Meleagris ocellata,1,2019,8,29,17.02,,bushnell,No Logging
Laguna Seca,910G,285946,1954725,17.66913900,-89.01792900,910,G,31,Virginia opossum,Didelphis virginiana,1,2019,8,29,22.56,,bushnell,No Logging
Laguna Seca,910G,285946,1954725,17.66913900,-89.01792900,910,G,37,Ocellated Turkey,Meleagris ocellata,1,2019,9,1,6.00,,bushnell,No Logging
Laguna Seca,910G,285946,1954725,17.66913900,-89.01792900,910,G,40,Ocellated Turkey,Meleagris ocellata,1,2019,9,1,8.21,,bushnell,No Logging
Laguna Seca,910G,285946,1954725,17.66913900,-89.01792900,910,G,43,White-tailed Deer,Odocoileus virginianus,1,2019,9,2,12.50,,bushnell,No Logging
Laguna Seca,910G,285946,1954725,17.66913900,-89.01792900,910,G,46,Gray fox,Urocyon cinereoargenteus,1,2019,9,3,11.14,,bushnell,No Logging
Laguna Seca,910G,285946,1954725,17.66913900,-89.01792900,910,G,55,Great Curassow,Crax rubra,1,2019,9,4,10.09,,bushnell,No Logging
Laguna Seca,910G,285946,1954725,17.66913900,-89.01792900,910,G,58,White-tailed Deer,Odocoileus virginianus,1,2019,9,5,8.39,,bushnell,No Logging
Laguna Seca,910G,285946,1954725,17.66913900,-89.01792900,910,G,61,Ocellated Turkey,Meleagris ocellata,1,2019,9,6,8.06,,bushnell,No Logging
Laguna Seca,910G,285946,1954725,17.66913900,-89.01792900,910,G,64,White-tailed Deer,Odocoileus virginianus,1,2019,9,6,12.35,,bushnell,No Logging
Laguna Seca,910G,285946,1954725,17.66913900,-89.01792900,910,G,67,Ocellated Turkey,Meleagris ocellata,1,2019,9,7,6.45,,bushnell,No Logging
Laguna Seca,910G,285946,1954725,17.66913900,-89.01792900,910,G,70,White-tailed Deer,Odocoileus virginianus,1,2019,9,7,6.47,,bushnell,No Logging
Laguna Seca,910G,285946,1954725,17.66913900,-89.01792900,910,G,73,Ocellated Turkey,Meleagris ocellata,1,2019,9,7,7.11,,bushnell,No Logging
Laguna Seca,910G,285946,1954725,17.66913900,-89.01792900,910,G,76,Ocellated Turkey,Meleagris ocellata,3,2019,9,7,17.39,,bushnell,No Logging
Laguna Seca,910G,285946,1954725,17.66913900,-89.01792900,910,G,82,White-tailed Deer,Odocoileus virginianus,2,2019,9,10,16.28,,bushnell,No Logging
Laguna Seca,910G,285946,1954725,17.66913900,-89.01792900,910,G,88,Ocellated Turkey,Meleagris ocellata,1,2019,9,11,14.05,,bushnell,No Logging
Laguna Seca,910G,285946,1954725,17.66913900,-89.01792900,910,G,91,Ocellated Turkey,Meleagris ocellata,1,2019,9,11,6.14,,bushnell,No Logging
Laguna Seca,910G,285946,1954725,17.66913900,-89.01792900,910,G,94,Virginia opossum,Didelphis virginiana,1,2019,9,11,20.24,,bushnell,No Logging
Laguna Seca,910G,285946,1954725,17.66913900,-89.01792900,910,G,97,White-tailed Deer,Odocoileus virginianus,1,2019,9,12,6.07,,bushnell,No Logging
Laguna Seca,910G,285946,1954725,17.66913900,-89.01792900,910,G,100,White-tailed Deer,Odocoileus virginianus,2,2019,9,13,9.31,,bushnell,No Logging
Laguna Seca,910G,285946,1954725,17.66913900,-89.01792900,910,G,109,White-tailed Deer,Odocoileus virginianus,2,2019,9,13,13.50,,bushnell,No Logging
Laguna Seca,910G,285946,1954725,17.66913900,-89.01792900,910,G,115,White-tailed Deer,Odocoileus virginianus,1,2019,9,14,11.13,,bushnell,No Logging
Laguna Seca,910G,285946,1954725,17.66913900,-89.01792900,910,G,118,White-nosed Coati,Nasua narica,1,2019,9,15,9.09,,bushnell,No Logging
Laguna Seca,910G,285946,1954725,17.66913900,-89.01792900,910,G,124,Ocellated Turkey,Meleagris ocellata,1,2019,9,16,6.40,,bushnell,No Logging
Laguna Seca,910G,285946,1954725,17.66913900,-89.01792900,910,G,127,Ocellated Turkey,Meleagris ocellata,1,2019,9,16,7.24,,bushnell,No Logging
Laguna Seca,910G,285946,1954725,17.66913900,-89.01792900,910,G,130,White-tailed Deer,Odocoileus virginianus,1,2019,9,16,8.07,,bushnell,No Logging
Laguna Seca,910G,285946,1954725,17.66913900,-89.01792900,910,G,134,White-tailed Deer,Odocoileus virginianus,1,2019,9,16,9.33,,bushnell,No Logging
Laguna Seca,910G,285946,1954725,17.66913900,-89.01792900,910,G,146,White-tailed Deer,Odocoileus virginianus,1,2019,9,16,17.20,,bushnell,No Logging
Laguna Seca,910G,285946,1954725,17.66913900,-89.01792900,910,G,151,Puma,Puma concolor,2,2019,9,17,19.55,with young,bushnell,No Logging
Laguna Seca,910G,285946,1954725,17.66913900,-89.01792900,910,G,157,White-tailed Deer,Odocoileus virginianus,1,2019,9,18,11.48,,bushnell,No Logging
Laguna Seca,910G,285946,1954725,17.66913900,-89.01792900,910,G,172,Baird's Tapir,Tapirus bairdii,1,2019,9,19,19.30,,bushnell,No Logging
Laguna Seca,910G,285946,1954725,17.66913900,-89.01792900,910,G,175,Gray fox,Urocyon cinereoargenteus,1,2019,9,20,1.11,,bushnell,No Logging
Laguna Seca,910G,285946,1954725,17.66913900,-89.01792900,910,G,178,Puma,Puma concolor,1,2019,9,20,5.31,,bushnell,No Logging
Laguna Seca,910G,285946,1954725,17.66913900,-89.01792900,910,G,181,Red Brocket Deer,Mazama temama,1,2019,9,20,9.18,,bushnell,No Logging
Laguna Seca,910G,285946,1954725,17.66913900,-89.01792900,910,G,187,White-tailed Deer,Odocoileus virginianus,1,2019,9,22,13.29,,bushnell,No Logging
Laguna Seca,910G,285946,1954725,17.66913900,-89.01792900,910,G,193,Gray fox,Urocyon cinereoargenteus,1,2019,9,22,21.38,,bushnell,No Logging
Laguna Seca,910G,285946,1954725,17.66913900,-89.01792900,910,G,196,White-tailed Deer,Odocoileus virginianus,1,2019,9,23,6.18,,bushnell,No Logging
Laguna Seca,910G,285946,1954725,17.66913900,-89.01792900,910,G,199,Ocellated Turkey,Meleagris ocellata,1,2019,9,24,6.55,,bushnell,No Logging
Laguna Seca,910G,285946,1954725,17.66913900,-89.01792900,910,G,202,Crested guan,Penelope purpurascens,1,2019,9,24,7.43,,bushnell,No Logging
Laguna Seca,910G,285946,1954725,17.66913900,-89.01792900,910,G,205,White-tailed Deer,Odocoileus virginianus,1,2019,9,24,12.57,,bushnell,No Logging
Laguna Seca,910G,285946,1954725,17.66913900,-89.01792900,910,G,208,Ocellated Turkey,Meleagris ocellata,2,2019,9,25,15.37,,bushnell,No Logging
Laguna Seca,910G,285946,1954725,17.66913900,-89.01792900,910,G,218,White-tailed Deer,Odocoileus virginianus,1,2019,9,25,16.10,,bushnell,No Logging
Laguna Seca,910G,285946,1954725,17.66913900,-89.01792900,910,G,220,Ocellated Turkey,Meleagris ocellata,1,2019,9,26,6.28,,bushnell,No Logging
Laguna Seca,910G,285946,1954725,17.66913900,-89.01792900,910,G,223,Ocellated Turkey,Meleagris ocellata,1,2019,9,26,15.38,,bushnell,No Logging
Laguna Seca,910G,285946,1954725,17.66913900,-89.01792900,910,G,226,Ocellated Turkey,Meleagris ocellata,1,2019,9,27,7.03,,bushnell,No Logging
Laguna Seca,910G,285946,1954725,17.66913900,-89.01792900,910,G,229,Red Brocket Deer,Mazama temama,1,2019,9,29,9.27,,bushnell,No Logging
Laguna Seca,910G,285946,1954725,17.66913900,-89.01792900,910,G,232,White-tailed Deer,Odocoileus virginianus,1,2019,9,29,16.00,,bushnell,No Logging
Laguna Seca,910G,285946,1954725,17.66913900,-89.01792900,910,G,235,Ocellated Turkey,Meleagris ocellata,1,2019,9,29,17.38,,bushnell,No Logging
Laguna Seca,910G,285946,1954725,17.66913900,-89.01792900,910,G,238,Ocellated Turkey,Meleagris ocellata,1,2019,9,30,5.50,,bushnell,No Logging
Laguna Seca,910G,285946,1954725,17.66913900,-89.01792900,910,G,241,Ocellated Turkey,Meleagris ocellata,1,2019,9,30,14.21,,bushnell,No Logging
Laguna Seca,910G,285946,1954725,17.66913900,-89.01792900,910,G,244,Ocellated Turkey,Meleagris ocellata,1,2019,9,30,15.30,,bushnell,No Logging
Laguna Seca,910G,285946,1954725,17.66913900,-89.01792900,910,G,247,Margay,Leopardus wiedii,1,2019,9,30,21.46,,bushnell,No Logging
Laguna Seca,910G,285946,1954725,17.66913900,-89.01792900,910,G,250,Ocellated Turkey,Meleagris ocellata,1,2019,10,1,6.09,,bushnell,No Logging
Laguna Seca,910G,285946,1954725,17.66913900,-89.01792900,910,G,256,Gray fox,Urocyon cinereoargenteus,1,2019,10,1,19.07,,bushnell,No Logging
Laguna Seca,910G,285946,1954725,17.66913900,-89.01792900,910,G,259,White-tailed Deer,Odocoileus virginianus,1,2019,10,2,13.53,,bushnell,No Logging
Laguna Seca,910G,285946,1954725,17.66913900,-89.01792900,910,G,262,Ocellated Turkey,Meleagris ocellata,1,2019,10,2,16.23,,bushnell,No Logging
