"picture","species.name","Nr","Year","Month","Day","Hour.Exact","Comment","Location.1","Mammal","site","Brand","Date.Placement","Date.Removed","Days","Northing","Easting","Conservati","Active_Log","Logged_in","Hurricane","Fire_Damag","Location_d","Landscape","Location.y","Last.Record","obsdate","visit","date_time_obs"
540,"Agouti",1,2016,10,20,"15.52","","Yalbac","Yes","607C","Bushnell",2016-07-30,2016-10-21,83,1934601.873,283500.6742,"No","No",2015,"Yes","No","Along large logging road","Disturbed High Forest","Yalbac",2016-10-22,2016-10-20,83,"2016-10-20 15.52"
446,"Pewee",1,2016,9,26,"14.25","","Yalbac","No","607C","Bushnell",2016-07-30,2016-10-21,83,1934601.873,283500.6742,"No","No",2015,"Yes","No","Along large logging road","Disturbed High Forest","Yalbac",2016-10-22,2016-09-26,59,"2016-09-26 14.25"
442,"Gray Fox",1,2016,8,29,"7.43","","Yalbac","Yes","607C","Bushnell",2016-07-30,2016-10-21,83,1934601.873,283500.6742,"No","No",2015,"Yes","No","Along large logging road","Disturbed High Forest","Yalbac",2016-10-22,2016-08-29,31,"2016-08-29 7.43"
445,"Gray Fox",1,2016,8,30,"12.27","","Yalbac","Yes","607C","Bushnell",2016-07-30,2016-10-21,83,1934601.873,283500.6742,"No","No",2015,"Yes","No","Along large logging road","Disturbed High Forest","Yalbac",2016-10-22,2016-08-30,32,"2016-08-30 12.27"
490,"Great Black Hawk",1,2016,9,27,"14.18","","Yalbac","No","607C","Bushnell",2016-07-30,2016-10-21,83,1934601.873,283500.6742,"No","No",2015,"Yes","No","Along large logging road","Disturbed High Forest","Yalbac",2016-10-22,2016-09-27,60,"2016-09-27 14.18"
22,"Great Curassow",1,2016,8,1,"14.37","","Yalbac","No","607C","Bushnell",2016-07-30,2016-10-21,83,1934601.873,283500.6742,"No","No",2015,"Yes","No","Along large logging road","Disturbed High Forest","Yalbac",2016-10-22,2016-08-01,3,"2016-08-01 14.37"
127,"Great Curassow",1,2016,8,4,"10.3","","Yalbac","No","607C","Bushnell",2016-07-30,2016-10-21,83,1934601.873,283500.6742,"No","No",2015,"Yes","No","Along large logging road","Disturbed High Forest","Yalbac",2016-10-22,2016-08-04,6,"2016-08-04 10.30"
139,"Great Curassow",1,2016,8,4,"14.33","","Yalbac","No","607C","Bushnell",2016-07-30,2016-10-21,83,1934601.873,283500.6742,"No","No",2015,"Yes","No","Along large logging road","Disturbed High Forest","Yalbac",2016-10-22,2016-08-04,6,"2016-08-04 14.33"
164,"Great Curassow",1,2016,8,5,"7","","Yalbac","No","607C","Bushnell",2016-07-30,2016-10-21,83,1934601.873,283500.6742,"No","No",2015,"Yes","No","Along large logging road","Disturbed High Forest","Yalbac",2016-10-22,2016-08-05,7,"2016-08-05 7.00"
292,"Great Curassow",1,2016,8,7,"11.06","","Yalbac","No","607C","Bushnell",2016-07-30,2016-10-21,83,1934601.873,283500.6742,"No","No",2015,"Yes","No","Along large logging road","Disturbed High Forest","Yalbac",2016-10-22,2016-08-07,9,"2016-08-07 11.06"
337,"Great Curassow",1,2016,8,7,"17.06","","Yalbac","No","607C","Bushnell",2016-07-30,2016-10-21,83,1934601.873,283500.6742,"No","No",2015,"Yes","No","Along large logging road","Disturbed High Forest","Yalbac",2016-10-22,2016-08-07,9,"2016-08-07 17.06"
391,"Great Curassow",1,2016,8,8,"12.15","","Yalbac","No","607C","Bushnell",2016-07-30,2016-10-21,83,1934601.873,283500.6742,"No","No",2015,"Yes","No","Along large logging road","Disturbed High Forest","Yalbac",2016-10-22,2016-08-08,10,"2016-08-08 12.15"
394,"Great Curassow",1,2016,8,8,"12.29","","Yalbac","No","607C","Bushnell",2016-07-30,2016-10-21,83,1934601.873,283500.6742,"No","No",2015,"Yes","No","Along large logging road","Disturbed High Forest","Yalbac",2016-10-22,2016-08-08,10,"2016-08-08 12.29"
460,"Great Curassow",1,2016,8,8,"16.41","","Yalbac","No","607C","Bushnell",2016-07-30,2016-10-21,83,1934601.873,283500.6742,"No","No",2015,"Yes","No","Along large logging road","Disturbed High Forest","Yalbac",2016-10-22,2016-08-08,10,"2016-08-08 16.41"
475,"Great Curassow",1,2016,8,9,"5.46","","Yalbac","No","607C","Bushnell",2016-07-30,2016-10-21,83,1934601.873,283500.6742,"No","No",2015,"Yes","No","Along large logging road","Disturbed High Forest","Yalbac",2016-10-22,2016-08-09,11,"2016-08-09 5.46"
478,"Great Curassow",1,2016,8,9,"8.16","","Yalbac","No","607C","Bushnell",2016-07-30,2016-10-21,83,1934601.873,283500.6742,"No","No",2015,"Yes","No","Along large logging road","Disturbed High Forest","Yalbac",2016-10-22,2016-08-09,11,"2016-08-09 8.16"
494,"Great Curassow",2,2016,8,9,"9.07","","Yalbac","No","607C","Bushnell",2016-07-30,2016-10-21,83,1934601.873,283500.6742,"No","No",2015,"Yes","No","Along large logging road","Disturbed High Forest","Yalbac",2016-10-22,2016-08-09,11,"2016-08-09 9.07"
523,"Great Curassow",1,2016,8,9,"11.17","","Yalbac","No","607C","Bushnell",2016-07-30,2016-10-21,83,1934601.873,283500.6742,"No","No",2015,"Yes","No","Along large logging road","Disturbed High Forest","Yalbac",2016-10-22,2016-08-09,11,"2016-08-09 11.17"
541,"Great Curassow",1,2016,8,9,"15.48","","Yalbac","No","607C","Bushnell",2016-07-30,2016-10-21,83,1934601.873,283500.6742,"No","No",2015,"Yes","No","Along large logging road","Disturbed High Forest","Yalbac",2016-10-22,2016-08-09,11,"2016-08-09 15.48"
571,"Great Curassow",1,2016,8,10,"5.4","","Yalbac","No","607C","Bushnell",2016-07-30,2016-10-21,83,1934601.873,283500.6742,"No","No",2015,"Yes","No","Along large logging road","Disturbed High Forest","Yalbac",2016-10-22,2016-08-10,12,"2016-08-10 5.40"
605,"Great Curassow",1,2016,8,10,"8.3","","Yalbac","No","607C","Bushnell",2016-07-30,2016-10-21,83,1934601.873,283500.6742,"No","No",2015,"Yes","No","Along large logging road","Disturbed High Forest","Yalbac",2016-10-22,2016-08-10,12,"2016-08-10 8.30"
643,"Great Curassow",1,2016,8,10,"14.46","","Yalbac","No","607C","Bushnell",2016-07-30,2016-10-21,83,1934601.873,283500.6742,"No","No",2015,"Yes","No","Along large logging road","Disturbed High Forest","Yalbac",2016-10-22,2016-08-10,12,"2016-08-10 14.46"
655,"Great Curassow",1,2016,8,11,"9.28","","Yalbac","No","607C","Bushnell",2016-07-30,2016-10-21,83,1934601.873,283500.6742,"No","No",2015,"Yes","No","Along large logging road","Disturbed High Forest","Yalbac",2016-10-22,2016-08-11,13,"2016-08-11 9.28"
703,"Great Curassow",1,2016,8,11,"15.42","","Yalbac","No","607C","Bushnell",2016-07-30,2016-10-21,83,1934601.873,283500.6742,"No","No",2015,"Yes","No","Along large logging road","Disturbed High Forest","Yalbac",2016-10-22,2016-08-11,13,"2016-08-11 15.42"
730,"Great Curassow",1,2016,8,11,"16.15","","Yalbac","No","607C","Bushnell",2016-07-30,2016-10-21,83,1934601.873,283500.6742,"No","No",2015,"Yes","No","Along large logging road","Disturbed High Forest","Yalbac",2016-10-22,2016-08-11,13,"2016-08-11 16.15"
763,"Great Curassow",1,2016,8,12,"5.55","","Yalbac","No","607C","Bushnell",2016-07-30,2016-10-21,83,1934601.873,283500.6742,"No","No",2015,"Yes","No","Along large logging road","Disturbed High Forest","Yalbac",2016-10-22,2016-08-12,14,"2016-08-12 5.55"
775,"Great Curassow",1,2016,8,12,"9.54","","Yalbac","No","607C","Bushnell",2016-07-30,2016-10-21,83,1934601.873,283500.6742,"No","No",2015,"Yes","No","Along large logging road","Disturbed High Forest","Yalbac",2016-10-22,2016-08-12,14,"2016-08-12 9.54"
808,"Great Curassow",1,2016,8,12,"10.1","","Yalbac","No","607C","Bushnell",2016-07-30,2016-10-21,83,1934601.873,283500.6742,"No","No",2015,"Yes","No","Along large logging road","Disturbed High Forest","Yalbac",2016-10-22,2016-08-12,14,"2016-08-12 10.10"
835,"Great Curassow",1,2016,8,12,"13.47","","Yalbac","No","607C","Bushnell",2016-07-30,2016-10-21,83,1934601.873,283500.6742,"No","No",2015,"Yes","No","Along large logging road","Disturbed High Forest","Yalbac",2016-10-22,2016-08-12,14,"2016-08-12 13.47"
865,"Great Curassow",1,2016,8,13,"6.33","","Yalbac","No","607C","Bushnell",2016-07-30,2016-10-21,83,1934601.873,283500.6742,"No","No",2015,"Yes","No","Along large logging road","Disturbed High Forest","Yalbac",2016-10-22,2016-08-13,15,"2016-08-13 6.33"
919,"Great Curassow",1,2016,8,14,"6","","Yalbac","No","607C","Bushnell",2016-07-30,2016-10-21,83,1934601.873,283500.6742,"No","No",2015,"Yes","No","Along large logging road","Disturbed High Forest","Yalbac",2016-10-22,2016-08-14,16,"2016-08-14 6.00"
982,"Great Curassow",1,2016,8,14,"15.2","","Yalbac","No","607C","Bushnell",2016-07-30,2016-10-21,83,1934601.873,283500.6742,"No","No",2015,"Yes","No","Along large logging road","Disturbed High Forest","Yalbac",2016-10-22,2016-08-14,16,"2016-08-14 15.20"
118,"Great Curassow",1,2016,8,15,"12.18","","Yalbac","No","607C","Bushnell",2016-07-30,2016-10-21,83,1934601.873,283500.6742,"No","No",2015,"Yes","No","Along large logging road","Disturbed High Forest","Yalbac",2016-10-22,2016-08-15,17,"2016-08-15 12.18"
151,"Great Curassow",1,2016,8,15,"16.09","","Yalbac","No","607C","Bushnell",2016-07-30,2016-10-21,83,1934601.873,283500.6742,"No","No",2015,"Yes","No","Along large logging road","Disturbed High Forest","Yalbac",2016-10-22,2016-08-15,17,"2016-08-15 16.09"
221,"Great Curassow",1,2016,8,16,"16.44","","Yalbac","No","607C","Bushnell",2016-07-30,2016-10-21,83,1934601.873,283500.6742,"No","No",2015,"Yes","No","Along large logging road","Disturbed High Forest","Yalbac",2016-10-22,2016-08-16,18,"2016-08-16 16.44"
245,"Great Curassow",1,2016,8,19,"8.09","","Yalbac","No","607C","Bushnell",2016-07-30,2016-10-21,83,1934601.873,283500.6742,"No","No",2015,"Yes","No","Along large logging road","Disturbed High Forest","Yalbac",2016-10-22,2016-08-19,21,"2016-08-19 8.09"
287,"Great Curassow",1,2016,8,19,"12.42","","Yalbac","No","607C","Bushnell",2016-07-30,2016-10-21,83,1934601.873,283500.6742,"No","No",2015,"Yes","No","Along large logging road","Disturbed High Forest","Yalbac",2016-10-22,2016-08-19,21,"2016-08-19 12.42"
293,"Great Curassow",1,2016,8,19,"15.01","","Yalbac","No","607C","Bushnell",2016-07-30,2016-10-21,83,1934601.873,283500.6742,"No","No",2015,"Yes","No","Along large logging road","Disturbed High Forest","Yalbac",2016-10-22,2016-08-19,21,"2016-08-19 15.01"
308,"Great Curassow",1,2016,8,20,"6.29","","Yalbac","No","607C","Bushnell",2016-07-30,2016-10-21,83,1934601.873,283500.6742,"No","No",2015,"Yes","No","Along large logging road","Disturbed High Forest","Yalbac",2016-10-22,2016-08-20,22,"2016-08-20 6.29"
342,"Great Curassow",1,2016,8,20,"9.23","","Yalbac","No","607C","Bushnell",2016-07-30,2016-10-21,83,1934601.873,283500.6742,"No","No",2015,"Yes","No","Along large logging road","Disturbed High Forest","Yalbac",2016-10-22,2016-08-20,22,"2016-08-20 9.23"
374,"Great Curassow",1,2016,8,22,"11.06","","Yalbac","No","607C","Bushnell",2016-07-30,2016-10-21,83,1934601.873,283500.6742,"No","No",2015,"Yes","No","Along large logging road","Disturbed High Forest","Yalbac",2016-10-22,2016-08-22,24,"2016-08-22 11.06"
389,"Great Curassow",1,2016,8,22,"14.01","","Yalbac","No","607C","Bushnell",2016-07-30,2016-10-21,83,1934601.873,283500.6742,"No","No",2015,"Yes","No","Along large logging road","Disturbed High Forest","Yalbac",2016-10-22,2016-08-22,24,"2016-08-22 14.01"
412,"Great Curassow",1,2016,8,24,"16.37","","Yalbac","No","607C","Bushnell",2016-07-30,2016-10-21,83,1934601.873,283500.6742,"No","No",2015,"Yes","No","Along large logging road","Disturbed High Forest","Yalbac",2016-10-22,2016-08-24,26,"2016-08-24 16.37"
420,"Great Curassow",1,2016,8,25,"6.3","","Yalbac","No","607C","Bushnell",2016-07-30,2016-10-21,83,1934601.873,283500.6742,"No","No",2015,"Yes","No","Along large logging road","Disturbed High Forest","Yalbac",2016-10-22,2016-08-25,27,"2016-08-25 6.30"
436,"Great Curassow",2,2016,8,25,"13.24","","Yalbac","No","607C","Bushnell",2016-07-30,2016-10-21,83,1934601.873,283500.6742,"No","No",2015,"Yes","No","Along large logging road","Disturbed High Forest","Yalbac",2016-10-22,2016-08-25,27,"2016-08-25 13.24"
451,"Great Curassow",1,2016,8,31,"11.01","","Yalbac","No","607C","Bushnell",2016-07-30,2016-10-21,83,1934601.873,283500.6742,"No","No",2015,"Yes","No","Along large logging road","Disturbed High Forest","Yalbac",2016-10-22,2016-08-31,33,"2016-08-31 11.01"
510,"Great Curassow",1,2016,10,10,"9.15","","Yalbac","No","607C","Bushnell",2016-07-30,2016-10-21,83,1934601.873,283500.6742,"No","No",2015,"Yes","No","Along large logging road","Disturbed High Forest","Yalbac",2016-10-22,2016-10-10,73,"2016-10-10 9.15"
299,"Jaguar",1,2016,8,19,"23.17","","Yalbac","Yes","607C","Bushnell",2016-07-30,2016-10-21,83,1934601.873,283500.6742,"No","No",2015,"Yes","No","Along large logging road","Disturbed High Forest","Yalbac",2016-10-22,2016-08-19,21,"2016-08-19 23.17"
12,"Ocellated Turkey",1,2016,7,31,"15.58","","Yalbac","No","607C","Bushnell",2016-07-30,2016-10-21,83,1934601.873,283500.6742,"No","No",2015,"Yes","No","Along large logging road","Disturbed High Forest","Yalbac",2016-10-22,2016-07-31,2,"2016-07-31 15.58"
184,"Ocellated Turkey",1,2016,8,5,"7.17","","Yalbac","No","607C","Bushnell",2016-07-30,2016-10-21,83,1934601.873,283500.6742,"No","No",2015,"Yes","No","Along large logging road","Disturbed High Forest","Yalbac",2016-10-22,2016-08-05,7,"2016-08-05 7.17"
328,"Ocellated Turkey",1,2016,8,7,"15.1","","Yalbac","No","607C","Bushnell",2016-07-30,2016-10-21,83,1934601.873,283500.6742,"No","No",2015,"Yes","No","Along large logging road","Disturbed High Forest","Yalbac",2016-10-22,2016-08-07,9,"2016-08-07 15.10"
457,"Ocellated Turkey",1,2016,8,8,"14.51","","Yalbac","No","607C","Bushnell",2016-07-30,2016-10-21,83,1934601.873,283500.6742,"No","No",2015,"Yes","No","Along large logging road","Disturbed High Forest","Yalbac",2016-10-22,2016-08-08,10,"2016-08-08 14.51"
526,"Ocellated Turkey",1,2016,8,9,"13.01","","Yalbac","No","607C","Bushnell",2016-07-30,2016-10-21,83,1934601.873,283500.6742,"No","No",2015,"Yes","No","Along large logging road","Disturbed High Forest","Yalbac",2016-10-22,2016-08-09,11,"2016-08-09 13.01"
691,"Ocellated Turkey",1,2016,8,11,"15.3","","Yalbac","No","607C","Bushnell",2016-07-30,2016-10-21,83,1934601.873,283500.6742,"No","No",2015,"Yes","No","Along large logging road","Disturbed High Forest","Yalbac",2016-10-22,2016-08-11,13,"2016-08-11 15.30"
889,"Ocellated Turkey",1,2016,8,13,"12.2","","Yalbac","No","607C","Bushnell",2016-07-30,2016-10-21,83,1934601.873,283500.6742,"No","No",2015,"Yes","No","Along large logging road","Disturbed High Forest","Yalbac",2016-10-22,2016-08-13,15,"2016-08-13 12.20"
898,"Ocellated Turkey",1,2016,8,13,"14.2","","Yalbac","No","607C","Bushnell",2016-07-30,2016-10-21,83,1934601.873,283500.6742,"No","No",2015,"Yes","No","Along large logging road","Disturbed High Forest","Yalbac",2016-10-22,2016-08-13,15,"2016-08-13 14.20"
408,"Ocellated Turkey",1,2016,8,23,"14.46","","Yalbac","No","607C","Bushnell",2016-07-30,2016-10-21,83,1934601.873,283500.6742,"No","No",2015,"Yes","No","Along large logging road","Disturbed High Forest","Yalbac",2016-10-22,2016-08-23,25,"2016-08-23 14.46"
646,"Ocelot",1,2016,8,11,"0.09","","Yalbac","Yes","607C","Bushnell",2016-07-30,2016-10-21,83,1934601.873,283500.6742,"No","No",2015,"Yes","No","Along large logging road","Disturbed High Forest","Yalbac",2016-10-22,2016-08-11,13,"2016-08-11 0.09"
543,"Ocelot",1,2016,10,20,"18.32","","Yalbac","Yes","607C","Bushnell",2016-07-30,2016-10-21,83,1934601.873,283500.6742,"No","No",2015,"Yes","No","Along large logging road","Disturbed High Forest","Yalbac",2016-10-22,2016-10-20,83,"2016-10-20 18.32"
121,"Paca",1,2016,8,3,"23.13","","Yalbac","Yes","607C","Bushnell",2016-07-30,2016-10-21,83,1934601.873,283500.6742,"No","No",2015,"Yes","No","Along large logging road","Disturbed High Forest","Yalbac",2016-10-22,2016-08-03,5,"2016-08-03 23.13"
124,"Paca",1,2016,8,4,"3.31","","Yalbac","Yes","607C","Bushnell",2016-07-30,2016-10-21,83,1934601.873,283500.6742,"No","No",2015,"Yes","No","Along large logging road","Disturbed High Forest","Yalbac",2016-10-22,2016-08-04,6,"2016-08-04 3.31"
469,"Paca",1,2016,8,9,"2.5","","Yalbac","Yes","607C","Bushnell",2016-07-30,2016-10-21,83,1934601.873,283500.6742,"No","No",2015,"Yes","No","Along large logging road","Disturbed High Forest","Yalbac",2016-10-22,2016-08-09,11,"2016-08-09 2.50"
562,"Paca",2,2016,8,10,"2.01","","Yalbac","Yes","607C","Bushnell",2016-07-30,2016-10-21,83,1934601.873,283500.6742,"No","No",2015,"Yes","No","Along large logging road","Disturbed High Forest","Yalbac",2016-10-22,2016-08-10,12,"2016-08-10 2.01"
652,"Paca",1,2016,8,11,"3.16","","Yalbac","Yes","607C","Bushnell",2016-07-30,2016-10-21,83,1934601.873,283500.6742,"No","No",2015,"Yes","No","Along large logging road","Disturbed High Forest","Yalbac",2016-10-22,2016-08-11,13,"2016-08-11 3.16"
910,"Puma",1,2016,8,13,"16.35","","Yalbac","Yes","607C","Bushnell",2016-07-30,2016-10-21,83,1934601.873,283500.6742,"No","No",2015,"Yes","No","Along large logging road","Disturbed High Forest","Yalbac",2016-10-22,2016-08-13,15,"2016-08-13 16.35"
507,"Puma",1,2016,10,9,"1.16","","Yalbac","Yes","607C","Bushnell",2016-07-30,2016-10-21,83,1934601.873,283500.6742,"No","No",2015,"Yes","No","Along large logging road","Disturbed High Forest","Yalbac",2016-10-22,2016-10-09,72,"2016-10-09 1.16"
67,"White-tailed Deer",1,2016,8,15,"10.2","","Yalbac","Yes","607C","Bushnell",2016-07-30,2016-10-21,83,1934601.873,283500.6742,"No","No",2015,"Yes","No","Along large logging road","Disturbed High Forest","Yalbac",2016-10-22,2016-08-15,17,"2016-08-15 10.20"
362,"White-tailed Deer",1,2016,8,21,"6.4","","Yalbac","Yes","607C","Bushnell",2016-07-30,2016-10-21,83,1934601.873,283500.6742,"No","No",2015,"Yes","No","Along large logging road","Disturbed High Forest","Yalbac",2016-10-22,2016-08-21,23,"2016-08-21 6.40"
17,"Agouti",1,2016,3,2,"6.43","","Yalbac","Yes","608A","Scoutguard",2016-02-29,2016-05-20,37,1934506,282740,"No","No",2015,"Yes","No","Along narrow logging trail","Disturbed High Forest","Yalbac",2016-04-07,2016-03-02,3,"2016-03-02 6.43"
42,"Agouti",1,2016,3,3,"11.44","male","Yalbac","Yes","608A","Scoutguard",2016-02-29,2016-05-20,37,1934506,282740,"No","No",2015,"Yes","No","Along narrow logging trail","Disturbed High Forest","Yalbac",2016-04-07,2016-03-03,4,"2016-03-03 11.44"
46,"Agouti",1,2016,3,3,"17.07","","Yalbac","Yes","608A","Scoutguard",2016-02-29,2016-05-20,37,1934506,282740,"No","No",2015,"Yes","No","Along narrow logging trail","Disturbed High Forest","Yalbac",2016-04-07,2016-03-03,4,"2016-03-03 17.07"
15,"Baird's Tapir",1,2016,3,1,"21.43","male","Yalbac","Yes","608A","Scoutguard",2016-02-29,2016-05-20,37,1934506,282740,"No","No",2015,"Yes","No","Along narrow logging trail","Disturbed High Forest","Yalbac",2016-04-07,2016-03-01,2,"2016-03-01 21.43"
7,"Gray-headed Dove",1,2016,3,1,"15.48","","Yalbac","No","608A","Scoutguard",2016-02-29,2016-05-20,37,1934506,282740,"No","No",2015,"Yes","No","Along narrow logging trail","Disturbed High Forest","Yalbac",2016-04-07,2016-03-01,2,"2016-03-01 15.48"
74,"Gray-headed Dove",1,2016,3,5,"9.1","","Yalbac","No","608A","Scoutguard",2016-02-29,2016-05-20,37,1934506,282740,"No","No",2015,"Yes","No","Along narrow logging trail","Disturbed High Forest","Yalbac",2016-04-07,2016-03-05,6,"2016-03-05 9.10"
27,"Great Curassow",2,2016,3,3,"7.08","male/female","Yalbac","No","608A","Scoutguard",2016-02-29,2016-05-20,37,1934506,282740,"No","No",2015,"Yes","No","Along narrow logging trail","Disturbed High Forest","Yalbac",2016-04-07,2016-03-03,4,"2016-03-03 7.08"
51,"Great Curassow",2,2016,3,5,"6.18","","Yalbac","No","608A","Scoutguard",2016-02-29,2016-05-20,37,1934506,282740,"No","No",2015,"Yes","No","Along narrow logging trail","Disturbed High Forest","Yalbac",2016-04-07,2016-03-05,6,"2016-03-05 6.18"
26,"Jaguar",1,2016,3,2,"19.03","","Yalbac","Yes","608A","Scoutguard",2016-02-29,2016-05-20,37,1934506,282740,"No","No",2015,"Yes","No","Along narrow logging trail","Disturbed High Forest","Yalbac",2016-04-07,2016-03-02,3,"2016-03-02 19.03"
16,"Margay",1,2016,3,2,"5.57","","Yalbac","Yes","608A","Scoutguard",2016-02-29,2016-05-20,37,1934506,282740,"No","No",2015,"Yes","No","Along narrow logging trail","Disturbed High Forest","Yalbac",2016-04-07,2016-03-02,3,"2016-03-02 5.57"
231,"Gray Fox",1,2016,5,22,"12","","Yalbac","Yes","608B","Scoutguard",2016-05-20,2016-07-30,4,1934169.97,281332.8739,"No","No",2015,"Yes","No","Along large logging road","Disturbed High Forest","Yalbac",2016-05-25,2016-05-22,3,"2016-05-22 12.00"
